gs_text34,iso3,weight,age,sex
Congenital malformation,PNG,0.1455577,7,0
Meningitis/Sepsis,PNG,0.1404689,7,0
Pneumonia,PNG,0.3999099,7,0
Preterm Delivery,PNG,0.1088333,7,0
Stillbirth,PNG,0,7,0
Birth asphyxia,PNG,0.1843922,7,1
Congenital malformation,PNG,0.1908366,7,1
Meningitis/Sepsis,PNG,0.1278637,7,1
Pneumonia,PNG,0.3806641,7,1
Preterm Delivery,PNG,0.1162434,7,1
Stillbirth,PNG,0,7,1
Birth asphyxia,PHL,0.3442362,0,0
Congenital malformation,PHL,0.1081469,0,0
Meningitis/Sepsis,PHL,0.0437813,0,0
Pneumonia,PHL,0.0196614,0,0
Preterm Delivery,PHL,0.2171299,0,0
Stillbirth,PHL,0.2670443,0,0
Birth asphyxia,PHL,0.320859,0,1
Congenital malformation,PHL,0.124939,0,1
Meningitis/Sepsis,PHL,0.0270891,0,1
Pneumonia,PHL,0.0237526,0,1
Preterm Delivery,PHL,0.2344873,0,1
Stillbirth,PHL,0.2688729,0,1
Birth asphyxia,PHL,0.317686,7,0
Congenital malformation,PHL,0.2189874,7,0
Meningitis/Sepsis,PHL,0.0934251,7,0
Pneumonia,PHL,0.1402798,7,0
Preterm Delivery,PHL,0.2296218,7,0
Stillbirth,PHL,0,7,0
Birth asphyxia,PHL,0.2845775,7,1
Congenital malformation,PHL,0.2524303,7,1
Meningitis/Sepsis,PHL,0.0623853,7,1
Pneumonia,PHL,0.1403911,7,1
Preterm Delivery,PHL,0.2602159,7,1
Stillbirth,PHL,0,7,1
Birth asphyxia,PER,0.4420404,0,0
Congenital malformation,PER,0.0783006,0,0
Meningitis/Sepsis,PER,0.0637101,0,0
Pneumonia,PER,0.0202566,0,0
Preterm Delivery,PER,0.1486142,0,0
Stillbirth,PER,0.2470781,0,0
Birth asphyxia,PER,0.4408255,0,1
Congenital malformation,PER,0.095217,0,1
Meningitis/Sepsis,PER,0.0601723,0,1
Pneumonia,PER,0.0193292,0,1
Preterm Delivery,PER,0.1402842,0,1
Stillbirth,PER,0.2441718,0,1
Birth asphyxia,PER,0.4532561,7,0
Congenital malformation,PER,0.1063717,7,0
Meningitis/Sepsis,PER,0.2068976,7,0
Pneumonia,PER,0.1025006,7,0
Preterm Delivery,PER,0.1309741,7,0
Stillbirth,PER,0,7,0
Birth asphyxia,PER,0.4079347,7,1
Congenital malformation,PER,0.1571196,7,1
Meningitis/Sepsis,PER,0.2096043,7,1
Pneumonia,PER,0.0993518,7,1
Preterm Delivery,PER,0.1259897,7,1
Stillbirth,PER,0,7,1
Birth asphyxia,PAN,0.3035139,0,0
Congenital malformation,PAN,0.1685656,0,0
Meningitis/Sepsis,PAN,0.0454791,0,0
Pneumonia,PAN,0.0114263,0,0
Preterm Delivery,PAN,0.2030794,0,0
Stillbirth,PAN,0.2679356,0,0
Birth asphyxia,PAN,0.3314642,0,1
Congenital malformation,PAN,0.1784338,0,1
Meningitis/Sepsis,PAN,0.0422767,0,1
Pneumonia,PAN,0.0117519,0,1
Preterm Delivery,PAN,0.1777881,0,1
Stillbirth,PAN,0.2582855,0,1
Birth asphyxia,PAN,0.2549123,7,0
Congenital malformation,PAN,0.3615554,7,0
Meningitis/Sepsis,PAN,0.15317,7,0
Pneumonia,PAN,0.0638625,7,0
Preterm Delivery,PAN,0.1664998,7,0
Stillbirth,PAN,0,7,0
Birth asphyxia,PAN,0.208791,7,1
Congenital malformation,PAN,0.3996488,7,1
Meningitis/Sepsis,PAN,0.1364863,7,1
Pneumonia,PAN,0.0580465,7,1
Preterm Delivery,PAN,0.1970274,7,1
Stillbirth,PAN,0,7,1
Birth asphyxia,PAK,0.5383033,0,0
Congenital malformation,PAK,0.0558769,0,0
Meningitis/Sepsis,PAK,0.043551,0,0
Pneumonia,PAK,0.0345795,0,0
Preterm Delivery,PAK,0.1053728,0,0
Stillbirth,PAK,0.2223165,0,0
Birth asphyxia,PAK,0.5155731,0,1
Congenital malformation,PAK,0.0556564,0,1
Meningitis/Sepsis,PAK,0.0454766,0,1
Pneumonia,PAK,0.0310812,0,1
Preterm Delivery,PAK,0.1231867,0,1
Stillbirth,PAK,0.229026,0,1
Birth asphyxia,PAK,0.3872728,7,0
Congenital malformation,PAK,0.1216714,7,0
Meningitis/Sepsis,PAK,0.122694,7,0
Pneumonia,PAK,0.2835192,7,0
Preterm Delivery,PAK,0.0848425,7,0
Stillbirth,PAK,0,7,0
Birth asphyxia,PAK,0.3840686,7,1
Congenital malformation,PAK,0.1505657,7,1
Meningitis/Sepsis,PAK,0.1120024,7,1
Pneumonia,PAK,0.2436808,7,1
Preterm Delivery,PAK,0.1096825,7,1
Stillbirth,PAK,0,7,1
Birth asphyxia,OMN,0.1742041,0,0
Congenital malformation,OMN,0.3215405,0,0
Meningitis/Sepsis,OMN,0.0261174,0,0
Pneumonia,OMN,0.0060583,0,0
Preterm Delivery,OMN,0.1978133,0,0
Stillbirth,OMN,0.2742664,0,0
Birth asphyxia,OMN,0.1891992,0,1
Congenital malformation,OMN,0.2769138,0,1
Meningitis/Sepsis,OMN,0.0278935,0,1
Pneumonia,OMN,0.0097178,0,1
Preterm Delivery,OMN,0.2181273,0,1
Stillbirth,OMN,0.2781484,0,1
Birth asphyxia,OMN,0.1583288,7,0
Congenital malformation,OMN,0.4978295,7,0
Meningitis/Sepsis,OMN,0.0855463,7,0
Pneumonia,OMN,0.0476588,7,0
Preterm Delivery,OMN,0.2106366,7,0
Stillbirth,OMN,0,7,0
Birth asphyxia,OMN,0.1567484,7,1
Congenital malformation,OMN,0.4637289,7,1
Meningitis/Sepsis,OMN,0.084569,7,1
Pneumonia,OMN,0.0758251,7,1
Preterm Delivery,OMN,0.2191285,7,1
Stillbirth,OMN,0,7,1
Birth asphyxia,NZL,0.2392531,0,0
Congenital malformation,NZL,0.2673011,0,0
Meningitis/Sepsis,NZL,0.0126226,0,0
Pneumonia,NZL,0.0086027,0,0
Preterm Delivery,NZL,0.2066999,0,0
Stillbirth,NZL,0.2655206,0,0
Birth asphyxia,NZL,0.2438323,0,1
Congenital malformation,NZL,0.2606201,0,1
Meningitis/Sepsis,NZL,0.0129813,0,1
Pneumonia,NZL,0.018756,0,1
Preterm Delivery,NZL,0.1993593,0,1
Stillbirth,NZL,0.2644511,0,1
Birth asphyxia,NZL,0.2432187,7,0
Congenital malformation,NZL,0.4885879,7,0
Meningitis/Sepsis,NZL,0.0434619,7,0
Pneumonia,NZL,0.0114087,7,0
Preterm Delivery,NZL,0.2133228,7,0
Stillbirth,NZL,0,7,0
Birth asphyxia,NZL,0.3097286,7,1
Congenital malformation,NZL,0.4818484,7,1
Meningitis/Sepsis,NZL,0.0449571,7,1
Pneumonia,NZL,0.0108831,7,1
Preterm Delivery,NZL,0.1525828,7,1
Stillbirth,NZL,0,7,1
Birth asphyxia,NPL,0.4623165,0,0
Congenital malformation,NPL,0.0285006,0,0
Meningitis/Sepsis,NPL,0.0608301,0,0
Pneumonia,NPL,0.0956916,0,0
Preterm Delivery,NPL,0.1100904,0,0
Stillbirth,NPL,0.2425708,0,0
Birth asphyxia,NPL,0.4695187,0,1
Congenital malformation,NPL,0.0366139,0,1
Meningitis/Sepsis,NPL,0.0463041,0,1
Pneumonia,NPL,0.1098936,0,1
Preterm Delivery,NPL,0.1009306,0,1
Stillbirth,NPL,0.2367392,0,1
Birth asphyxia,NPL,0.2931197,7,0
Congenital malformation,NPL,0.0716628,7,0
Meningitis/Sepsis,NPL,0.1716926,7,0
Pneumonia,NPL,0.3964664,7,0
Preterm Delivery,NPL,0.0670585,7,0
Stillbirth,NPL,0,7,0
Birth asphyxia,NPL,0.3780228,7,1
Congenital malformation,NPL,0.0765744,7,1
Meningitis/Sepsis,NPL,0.1210846,7,1
Pneumonia,NPL,0.3738333,7,1
Preterm Delivery,NPL,0.0504849,7,1
Stillbirth,NPL,0,7,1
Birth asphyxia,NOR,0.4890753,0,0
Congenital malformation,NOR,0.1966066,0,0
Meningitis/Sepsis,NOR,0.0069018,0,0
Pneumonia,NOR,0.0021908,0,0
Preterm Delivery,NOR,0.0942525,0,0
Stillbirth,NOR,0.2109731,0,0
Birth asphyxia,NOR,0.5354086,0,1
Congenital malformation,NOR,0.1851539,0,1
Meningitis/Sepsis,NOR,0.0049155,0,1
Pneumonia,NOR,0.0021447,0,1
Preterm Delivery,NOR,0.0720038,0,1
Stillbirth,NOR,0.2003735,0,1
Birth asphyxia,NOR,0.4914391,7,0
Congenital malformation,NOR,0.3485141,7,0
Meningitis/Sepsis,NOR,0.0267961,7,0
Pneumonia,NOR,0.0058683,7,0
Preterm Delivery,NOR,0.1273825,7,0
Stillbirth,NOR,0,7,0
Birth asphyxia,NOR,0.4653069,7,1
Congenital malformation,NOR,0.4052447,7,1
Meningitis/Sepsis,NOR,0.0225422,7,1
Pneumonia,NOR,0.0070967,7,1
Preterm Delivery,NOR,0.0998095,7,1
Stillbirth,NOR,0,7,1
Birth asphyxia,NLD,0.3413671,0,0
Congenital malformation,NLD,0.2171911,0,0
Meningitis/Sepsis,NLD,0.0285996,0,0
Pneumonia,NLD,0.0022376,0,0
Preterm Delivery,NLD,0.161974,0,0
Stillbirth,NLD,0.2486306,0,0
Birth asphyxia,NLD,0.3649856,0,1
Congenital malformation,NLD,0.2259049,0,1
Meningitis/Sepsis,NLD,0.0258569,0,1
Pneumonia,NLD,0.0017315,0,1
Preterm Delivery,NLD,0.1410334,0,1
Stillbirth,NLD,0.2404877,0,1
Birth asphyxia,NLD,0.2905275,7,0
Congenital malformation,NLD,0.4362399,7,0
Meningitis/Sepsis,NLD,0.0741705,7,0
Pneumonia,NLD,0.0094588,7,0
Preterm Delivery,NLD,0.1896033,7,0
Stillbirth,NLD,0,7,0
Birth asphyxia,NLD,0.2726915,7,1
Congenital malformation,NLD,0.4846101,7,1
Meningitis/Sepsis,NLD,0.0692872,7,1
Pneumonia,NLD,0.0115845,7,1
Preterm Delivery,NLD,0.1618267,7,1
Stillbirth,NLD,0,7,1
Birth asphyxia,NIC,0.3407169,0,0
Congenital malformation,NIC,0.1276555,0,0
Meningitis/Sepsis,NIC,0.067908,0,0
Pneumonia,NIC,0.0285186,0,0
Preterm Delivery,NIC,0.1703104,0,0
Stillbirth,NIC,0.2648906,0,0
Birth asphyxia,NIC,0.3427715,0,1
Congenital malformation,NIC,0.1430337,0,1
Meningitis/Sepsis,NIC,0.0622462,0,1
Pneumonia,NIC,0.0269526,0,1
Preterm Delivery,NIC,0.1636754,0,1
Stillbirth,NIC,0.2613207,0,1
Birth asphyxia,NIC,0.275928,7,0
Congenital malformation,NIC,0.2759977,7,0
Meningitis/Sepsis,NIC,0.1808785,7,0
Pneumonia,NIC,0.1103972,7,0
Preterm Delivery,NIC,0.1567986,7,0
Stillbirth,NIC,0,7,0
Birth asphyxia,NIC,0.2459129,7,1
Congenital malformation,NIC,0.3102587,7,1
Meningitis/Sepsis,NIC,0.1758535,7,1
Pneumonia,NIC,0.1087758,7,1
Preterm Delivery,NIC,0.159199,7,1
Stillbirth,NIC,0,7,1
Birth asphyxia,NGA,0.3463624,0,0
Congenital malformation,NGA,0.0311806,0,0
Meningitis/Sepsis,NGA,0.1712226,0,0
Pneumonia,NGA,0.0350714,0,0
Preterm Delivery,NGA,0.1295391,0,0
Stillbirth,NGA,0.2866238,0,0
Birth asphyxia,NGA,0.3398015,0,1
Congenital malformation,NGA,0.0346105,0,1
Meningitis/Sepsis,NGA,0.1669945,0,1
Pneumonia,NGA,0.0328797,0,1
Preterm Delivery,NGA,0.1379574,0,1
Stillbirth,NGA,0.2877563,0,1
Birth asphyxia,NGA,0.2653315,7,0
Congenital malformation,NGA,0.0737117,7,0
Meningitis/Sepsis,NGA,0.36667,7,0
Pneumonia,NGA,0.1750617,7,0
Preterm Delivery,NGA,0.1192251,7,0
Stillbirth,NGA,0,7,0
Birth asphyxia,NGA,0.2451326,7,1
Congenital malformation,NGA,0.0821159,7,1
Meningitis/Sepsis,NGA,0.3828939,7,1
Pneumonia,NGA,0.1690266,7,1
Preterm Delivery,NGA,0.120831,7,1
Stillbirth,NGA,0,7,1
Birth asphyxia,NER,0.3508806,0,0
Congenital malformation,NER,0.0260251,0,0
Meningitis/Sepsis,NER,0.1366789,0,0
Pneumonia,NER,0.0679063,0,0
Preterm Delivery,NER,0.1377071,0,0
Stillbirth,NER,0.2808019,0,0
Birth asphyxia,NER,0.3477018,0,1
Congenital malformation,NER,0.0268404,0,1
Meningitis/Sepsis,NER,0.1241746,0,1
Pneumonia,NER,0.0672401,0,1
Preterm Delivery,NER,0.1532,0,1
Stillbirth,NER,0.2808432,0,1
Birth asphyxia,NER,0.1911672,7,0
Congenital malformation,NER,0.0716741,7,0
Meningitis/Sepsis,NER,0.2793178,7,0
Pneumonia,NER,0.3596896,7,0
Preterm Delivery,NER,0.0981512,7,0
Stillbirth,NER,0,7,0
Birth asphyxia,NER,0.1661722,7,1
Congenital malformation,NER,0.0696619,7,1
Meningitis/Sepsis,NER,0.2936859,7,1
Pneumonia,NER,0.3697245,7,1
Preterm Delivery,NER,0.1007554,7,1
Stillbirth,NER,0,7,1
Birth asphyxia,NAM,0.416583,0,0
Congenital malformation,NAM,0.088331,0,0
Meningitis/Sepsis,NAM,0.0355804,0,0
Pneumonia,NAM,0.0460469,0,0
Preterm Delivery,NAM,0.1657245,0,0
Stillbirth,NAM,0.2477343,0,0
Birth asphyxia,NAM,0.3522431,0,1
Congenital malformation,NAM,0.0948076,0,1
Meningitis/Sepsis,NAM,0.0415625,0,1
Pneumonia,NAM,0.0501413,0,1
Preterm Delivery,NAM,0.1972876,0,1
Stillbirth,NAM,0.2639579,0,1
Birth asphyxia,NAM,0.3407866,7,0
Congenital malformation,NAM,0.1654039,7,0
Meningitis/Sepsis,NAM,0.1423212,7,0
Pneumonia,NAM,0.1688234,7,0
Preterm Delivery,NAM,0.182665,7,0
Stillbirth,NAM,0,7,0
Birth asphyxia,NAM,0.2783377,7,1
Congenital malformation,NAM,0.180929,7,1
Meningitis/Sepsis,NAM,0.1468945,7,1
Pneumonia,NAM,0.1909149,7,1
Preterm Delivery,NAM,0.2029239,7,1
Stillbirth,NAM,0,7,1
Birth asphyxia,MYS,0.3580524,0,0
Congenital malformation,MYS,0.1644354,0,0
Meningitis/Sepsis,MYS,0.0477593,0,0
Pneumonia,MYS,0.0106486,0,0
Preterm Delivery,MYS,0.1650213,0,0
Stillbirth,MYS,0.254083,0,0
Birth asphyxia,MYS,0.3497164,0,1
Congenital malformation,MYS,0.1924332,0,1
Meningitis/Sepsis,MYS,0.0350623,0,1
Pneumonia,MYS,0.0099748,0,1
Preterm Delivery,MYS,0.1623184,0,1
Stillbirth,MYS,0.2504949,0,1
Birth asphyxia,MYS,0.4226414,7,0
Congenital malformation,MYS,0.2275987,7,0
Meningitis/Sepsis,MYS,0.1818515,7,0
Pneumonia,MYS,0.0381583,7,0
Preterm Delivery,MYS,0.1297501,7,0
Stillbirth,MYS,0,7,0
Birth asphyxia,MYS,0.4650541,7,1
Congenital malformation,MYS,0.2319619,7,1
Meningitis/Sepsis,MYS,0.1266003,7,1
Pneumonia,MYS,0.0392693,7,1
Preterm Delivery,MYS,0.1371144,7,1
Stillbirth,MYS,0,7,1
Birth asphyxia,MWI,0.4360721,0,0
Congenital malformation,MWI,0.0415742,0,0
Meningitis/Sepsis,MWI,0.1149756,0,0
Pneumonia,MWI,0.041108,0,0
Preterm Delivery,MWI,0.1099528,0,0
Stillbirth,MWI,0.2563173,0,0
Birth asphyxia,MWI,0.4207076,0,1
Congenital malformation,MWI,0.0333347,0,1
Meningitis/Sepsis,MWI,0.1066191,0,1
Pneumonia,MWI,0.0598845,0,1
Preterm Delivery,MWI,0.1199292,0,1
Stillbirth,MWI,0.259525,0,1
Birth asphyxia,MWI,0.3661084,7,0
Congenital malformation,MWI,0.135179,7,0
Meningitis/Sepsis,MWI,0.2079914,7,0
Pneumonia,MWI,0.1990834,7,0
Preterm Delivery,MWI,0.0916377,7,0
Stillbirth,MWI,0,7,0
Birth asphyxia,MWI,0.3150295,7,1
Congenital malformation,MWI,0.1344596,7,1
Meningitis/Sepsis,MWI,0.1889888,7,1
Pneumonia,MWI,0.2596648,7,1
Preterm Delivery,MWI,0.1018572,7,1
Stillbirth,MWI,0,7,1
Birth asphyxia,MUS,0.2802235,0,0
Congenital malformation,MUS,0.1687145,0,0
Meningitis/Sepsis,MUS,0.0303788,0,0
Pneumonia,MUS,0.0041718,0,0
Preterm Delivery,MUS,0.2423954,0,0
Stillbirth,MUS,0.2741162,0,0
Birth asphyxia,MUS,0.2669092,0,1
Congenital malformation,MUS,0.1472704,0,1
Meningitis/Sepsis,MUS,0.0170135,0,1
Pneumonia,MUS,0.003074,0,1
Preterm Delivery,MUS,0.2847121,0,1
Stillbirth,MUS,0.2810208,0,1
Birth asphyxia,MUS,0.2701478,7,0
Congenital malformation,MUS,0.3086489,7,0
Meningitis/Sepsis,MUS,0.0922424,7,0
Pneumonia,MUS,0.0407925,7,0
Preterm Delivery,MUS,0.2881684,7,0
Stillbirth,MUS,0,7,0
Birth asphyxia,MUS,0.1981926,7,1
Congenital malformation,MUS,0.3230072,7,1
Meningitis/Sepsis,MUS,0.1089761,7,1
Pneumonia,MUS,0.0286385,7,1
Preterm Delivery,MUS,0.3411856,7,1
Stillbirth,MUS,0,7,1
Birth asphyxia,MRT,0.3269918,0,0
Congenital malformation,MRT,0.0491758,0,0
Meningitis/Sepsis,MRT,0.1234764,0,0
Pneumonia,MRT,0.0893641,0,0
Preterm Delivery,MRT,0.1310358,0,0
Stillbirth,MRT,0.2799561,0,0
Birth asphyxia,MRT,0.3200947,0,1
Congenital malformation,MRT,0.0507826,0,1
Meningitis/Sepsis,MRT,0.1193379,0,1
Pneumonia,MRT,0.0814407,0,1
Preterm Delivery,MRT,0.1462126,0,1
Stillbirth,MRT,0.2821316,0,1
Birth asphyxia,MRT,0.1956203,7,0
Congenital malformation,MRT,0.0971281,7,0
Meningitis/Sepsis,MRT,0.2759272,7,0
Pneumonia,MRT,0.3223938,7,0
Preterm Delivery,MRT,0.1089307,7,0
Stillbirth,MRT,0,7,0
Birth asphyxia,MRT,0.1789673,7,1
Congenital malformation,MRT,0.1061015,7,1
Meningitis/Sepsis,MRT,0.2845738,7,1
Pneumonia,MRT,0.3243087,7,1
Preterm Delivery,MRT,0.1060489,7,1
Stillbirth,MRT,0,7,1
Birth asphyxia,MOZ,0.5011691,0,0
Congenital malformation,MOZ,0.0179626,0,0
Meningitis/Sepsis,MOZ,0.0938059,0,0
Pneumonia,MOZ,0.0213865,0,0
Preterm Delivery,MOZ,0.1218642,0,0
Stillbirth,MOZ,0.2438116,0,0
Birth asphyxia,MOZ,0.4472648,0,1
Congenital malformation,MOZ,0.0261677,0,1
Meningitis/Sepsis,MOZ,0.112124,0,1
Pneumonia,MOZ,0.0224085,0,1
Preterm Delivery,MOZ,0.1340972,0,1
Stillbirth,MOZ,0.2579378,0,1
Birth asphyxia,MOZ,0.2887636,7,0
Congenital malformation,MOZ,0.0546353,7,0
Meningitis/Sepsis,MOZ,0.3692011,7,0
Pneumonia,MOZ,0.1362032,7,0
Preterm Delivery,MOZ,0.1511968,7,0
Stillbirth,MOZ,0,7,0
Birth asphyxia,MOZ,0.2646197,7,1
Congenital malformation,MOZ,0.0713821,7,1
Meningitis/Sepsis,MOZ,0.370763,7,1
Pneumonia,MOZ,0.1428621,7,1
Preterm Delivery,MOZ,0.1503731,7,1
Stillbirth,MOZ,0,7,1
Birth asphyxia,MNG,0.5578807,0,0
Congenital malformation,MNG,0.0583849,0,0
Meningitis/Sepsis,MNG,0.0110957,0,0
Pneumonia,MNG,0.0474645,0,0
Preterm Delivery,MNG,0.1119458,0,0
Stillbirth,MNG,0.2132284,0,0
Birth asphyxia,MNG,0.5384797,0,1
Congenital malformation,MNG,0.0707517,0,1
Meningitis/Sepsis,MNG,0.0112946,0,1
Pneumonia,MNG,0.0499665,0,1
Preterm Delivery,MNG,0.1135411,0,1
Stillbirth,MNG,0.2159665,0,1
Birth asphyxia,MNG,0.5134879,7,0
Congenital malformation,MNG,0.1172925,7,0
Meningitis/Sepsis,MNG,0.0583025,7,0
Pneumonia,MNG,0.2162912,7,0
Preterm Delivery,MNG,0.0946259,7,0
Stillbirth,MNG,0,7,0
Birth asphyxia,MNG,0.4692133,7,1
Congenital malformation,MNG,0.1350574,7,1
Meningitis/Sepsis,MNG,0.0479702,7,1
Pneumonia,MNG,0.2479082,7,1
Preterm Delivery,MNG,0.0998509,7,1
Stillbirth,MNG,0,7,1
Birth asphyxia,MNE,0.627797,0,0
Congenital malformation,MNE,0.0435749,0,0
Meningitis/Sepsis,MNE,0.0085342,0,0
Pneumonia,MNE,0.0047578,0,0
Preterm Delivery,MNE,0.1139996,0,0
Stillbirth,MNE,0.2013365,0,0
Birth asphyxia,MNE,0.5306048,0,1
Congenital malformation,MNE,0.0226838,0,1
Meningitis/Sepsis,MNE,0.0094058,0,1
Pneumonia,MNE,0.0041546,0,1
Preterm Delivery,MNE,0.2014043,0,1
Stillbirth,MNE,0.2317467,0,1
Birth asphyxia,MNE,0.6694688,7,0
Congenital malformation,MNE,0.0384442,7,0
Meningitis/Sepsis,MNE,0.0441343,7,0
Pneumonia,MNE,0.0246445,7,0
Preterm Delivery,MNE,0.2233083,7,0
Stillbirth,MNE,0,7,0
Birth asphyxia,MNE,0.5824693,7,1
Congenital malformation,MNE,0.0542823,7,1
Meningitis/Sepsis,MNE,0.0536583,7,1
Pneumonia,MNE,0.0269692,7,1
Preterm Delivery,MNE,0.2826208,7,1
Stillbirth,MNE,0,7,1
Birth asphyxia,MMR,0.4989972,0,0
Congenital malformation,MMR,0.1284869,0,0
Meningitis/Sepsis,MMR,0.0174904,0,0
Pneumonia,MMR,0.0205426,0,0
Preterm Delivery,MMR,0.1149463,0,0
Stillbirth,MMR,0.2195367,0,0
Birth asphyxia,MMR,0.4542356,0,1
Congenital malformation,MMR,0.1190359,0,1
Meningitis/Sepsis,MMR,0.0179185,0,1
Pneumonia,MMR,0.0251222,0,1
Preterm Delivery,MMR,0.150692,0,1
Stillbirth,MMR,0.2329957,0,1
Birth asphyxia,MMR,0.443124,7,0
Congenital malformation,MMR,0.2586463,7,0
Meningitis/Sepsis,MMR,0.0648232,7,0
Pneumonia,MMR,0.1201017,7,0
Preterm Delivery,MMR,0.1133047,7,0
Stillbirth,MMR,0,7,0
Birth asphyxia,MMR,0.3507158,7,1
Congenital malformation,MMR,0.2570799,7,1
Meningitis/Sepsis,MMR,0.0765376,7,1
Pneumonia,MMR,0.1717635,7,1
Preterm Delivery,MMR,0.1439032,7,1
Stillbirth,MMR,0,7,1
Birth asphyxia,MLT,0.1321243,0,0
Congenital malformation,MLT,0.3151169,0,0
Meningitis/Sepsis,MLT,0.0182555,0,0
Pneumonia,MLT,0.0042873,0,0
Preterm Delivery,MLT,0.243597,0,0
Stillbirth,MLT,0.286619,0,0
Birth asphyxia,MLT,0.1118572,0,1
Congenital malformation,MLT,0.3816878,0,1
Meningitis/Sepsis,MLT,0.0200728,0,1
Pneumonia,MLT,0.0041056,0,1
Preterm Delivery,MLT,0.2023156,0,1
Stillbirth,MLT,0.279961,0,1
Birth asphyxia,MLT,0.1451379,7,0
Congenital malformation,MLT,0.4877898,7,0
Meningitis/Sepsis,MLT,0.0612291,7,0
Pneumonia,MLT,0.0502207,7,0
Preterm Delivery,MLT,0.2556225,7,0
Stillbirth,MLT,0,7,0
Birth asphyxia,MLT,0.0921806,7,1
Congenital malformation,MLT,0.6515736,7,1
Meningitis/Sepsis,MLT,0.0443895,7,1
Pneumonia,MLT,0.0416625,7,1
Preterm Delivery,MLT,0.1701938,7,1
Stillbirth,MLT,0,7,1
Birth asphyxia,MLI,0.3840189,0,0
Congenital malformation,MLI,0.0187222,0,0
Meningitis/Sepsis,MLI,0.13341,0,0
Pneumonia,MLI,0.0382741,0,0
Preterm Delivery,MLI,0.1494807,0,0
Stillbirth,MLI,0.2760941,0,0
Birth asphyxia,MLI,0.3659649,0,1
Congenital malformation,MLI,0.0178209,0,1
Meningitis/Sepsis,MLI,0.1347717,0,1
Pneumonia,MLI,0.0432485,0,1
Preterm Delivery,MLI,0.1574708,0,1
Stillbirth,MLI,0.2807232,0,1
Birth asphyxia,MLI,0.2543421,7,0
Congenital malformation,MLI,0.0442608,7,0
Meningitis/Sepsis,MLI,0.3476742,7,0
Pneumonia,MLI,0.2214371,7,0
Preterm Delivery,MLI,0.1322858,7,0
Stillbirth,MLI,0,7,0
Birth asphyxia,MLI,0.2095135,7,1
Congenital malformation,MLI,0.042031,7,1
Meningitis/Sepsis,MLI,0.3831957,7,1
Pneumonia,MLI,0.2439087,7,1
Preterm Delivery,MLI,0.1213511,7,1
Stillbirth,MLI,0,7,1
Birth asphyxia,MKD,0.2047598,0,0
Congenital malformation,MKD,0.1644192,0,0
Meningitis/Sepsis,MKD,0.0030912,0,0
Pneumonia,MKD,0.0032786,0,0
Preterm Delivery,MKD,0.3305441,0,0
Stillbirth,MKD,0.2939072,0,0
Birth asphyxia,MKD,0.2572085,0,1
Congenital malformation,MKD,0.1583797,0,1
Meningitis/Sepsis,MKD,0.0043151,0,1
Pneumonia,MKD,0.0022485,0,1
Preterm Delivery,MKD,0.2969086,0,1
Stillbirth,MKD,0.2809398,0,1
Birth asphyxia,MKD,0.1843272,7,0
Congenital malformation,MKD,0.3284597,7,0
Meningitis/Sepsis,MKD,0.0392746,7,0
Pneumonia,MKD,0.0264099,7,0
Preterm Delivery,MKD,0.4215287,7,0
Stillbirth,MKD,0,7,0
Birth asphyxia,MKD,0.2100212,7,1
Congenital malformation,MKD,0.3196138,7,1
Meningitis/Sepsis,MKD,0.0445997,7,1
Pneumonia,MKD,0.0272652,7,1
Preterm Delivery,MKD,0.3985001,7,1
Stillbirth,MKD,0,7,1
Birth asphyxia,MHL,0.4014101,0,0
Congenital malformation,MHL,0.0737246,0,0
Meningitis/Sepsis,MHL,0.0577786,0,0
Pneumonia,MHL,0.0301291,0,0
Preterm Delivery,MHL,0.1793857,0,0
Stillbirth,MHL,0.2575719,0,0
Birth asphyxia,MHL,0.3464309,0,1
Congenital malformation,MHL,0.0488423,0,1
Meningitis/Sepsis,MHL,0.0503257,0,1
Pneumonia,MHL,0.032775,0,1
Preterm Delivery,MHL,0.2452286,0,1
Stillbirth,MHL,0.2763976,0,1
Birth asphyxia,MHL,0.3467638,7,0
Congenital malformation,MHL,0.1515225,7,0
Meningitis/Sepsis,MHL,0.1664348,7,0
Pneumonia,MHL,0.1578481,7,0
Preterm Delivery,MHL,0.1774308,7,0
Stillbirth,MHL,0,7,0
Birth asphyxia,MHL,0.2922915,7,1
Congenital malformation,MHL,0.2249313,7,1
Meningitis/Sepsis,MHL,0.1389236,7,1
Pneumonia,MHL,0.1430541,7,1
Preterm Delivery,MHL,0.2007996,7,1
Stillbirth,MHL,0,7,1
Birth asphyxia,MEX,0.3267621,0,0
Congenital malformation,MEX,0.1520395,0,0
Meningitis/Sepsis,MEX,0.0445568,0,0
Pneumonia,MEX,0.0172482,0,0
Preterm Delivery,MEX,0.1954022,0,0
Stillbirth,MEX,0.2639914,0,0
Birth asphyxia,MEX,0.3491933,0,1
Congenital malformation,MEX,0.1647229,0,1
Meningitis/Sepsis,MEX,0.0408036,0,1
Pneumonia,MEX,0.0139185,0,1
Preterm Delivery,MEX,0.1756835,0,1
Stillbirth,MEX,0.2556782,0,1
Birth asphyxia,MEX,0.2798169,7,0
Congenital malformation,MEX,0.320592,7,0
Meningitis/Sepsis,MEX,0.1481896,7,0
Pneumonia,MEX,0.0876985,7,0
Preterm Delivery,MEX,0.163703,7,0
Stillbirth,MEX,0,7,0
