gs_text34,iso3,weight,age,sex
Meningitis/Sepsis,PNG,0.07413593,0,1
Pneumonia,PNG,0.10453462,0,1
Preterm Delivery,PNG,0.18727561,0,1
Stillbirth,PNG,0.25686328,0,1
Birth asphyxia,PNG,0.20294885,7,0
Congenital malformation,PNG,0.12282179,7,0
Meningitis/Sepsis,PNG,0.13622394,7,0
Pneumonia,PNG,0.43265373,7,0
Preterm Delivery,PNG,0.10535168,7,0
Stillbirth,PNG,0,7,0
Birth asphyxia,PNG,0.18386354,7,1
Congenital malformation,PNG,0.16237145,7,1
Meningitis/Sepsis,PNG,0.12503404,7,1
Pneumonia,PNG,0.41526751,7,1
Preterm Delivery,PNG,0.11346346,7,1
Stillbirth,PNG,0,7,1
Birth asphyxia,PHL,0.36192457,0,0
Congenital malformation,PHL,0.09702204,0,0
Meningitis/Sepsis,PHL,0.04514174,0,0
Pneumonia,PHL,0.02261567,0,0
Preterm Delivery,PHL,0.22346817,0,0
Stillbirth,PHL,0.24982781,0,0
Birth asphyxia,PHL,0.33817257,0,1
Congenital malformation,PHL,0.11236137,0,1
Meningitis/Sepsis,PHL,0.02799931,0,1
Pneumonia,PHL,0.02738848,0,1
Preterm Delivery,PHL,0.2419235,0,1
Stillbirth,PHL,0.25215476,0,1
Birth asphyxia,PHL,0.32602855,7,0
Congenital malformation,PHL,0.19176599,7,0
Meningitis/Sepsis,PHL,0.09402622,7,0
Pneumonia,PHL,0.15750182,7,0
Preterm Delivery,PHL,0.23067742,7,0
Stillbirth,PHL,0,7,0
Birth asphyxia,PHL,0.29353943,7,1
Congenital malformation,PHL,0.22217859,7,1
Meningitis/Sepsis,PHL,0.06310678,7,1
Pneumonia,PHL,0.15843035,7,1
Preterm Delivery,PHL,0.26274486,7,1
Stillbirth,PHL,0,7,1
Birth asphyxia,PER,0.46102388,0,0
Congenital malformation,PER,0.06968213,0,0
Meningitis/Sepsis,PER,0.0651625,0,0
Pneumonia,PER,0.02311326,0,0
Preterm Delivery,PER,0.15172474,0,0
Stillbirth,PER,0.22929349,0,0
Birth asphyxia,PER,0.46072005,0,1
Congenital malformation,PER,0.08491415,0,1
Meningitis/Sepsis,PER,0.061673,0,1
Pneumonia,PER,0.02210127,0,1
Preterm Delivery,PER,0.14352042,0,1
Stillbirth,PER,0.2270711,0,1
Birth asphyxia,PER,0.45909978,7,0
Congenital malformation,PER,0.09193572,7,0
Meningitis/Sepsis,PER,0.20551662,7,0
Pneumonia,PER,0.11358554,7,0
Preterm Delivery,PER,0.12986234,7,0
Stillbirth,PER,0,7,0
Birth asphyxia,PER,0.41643716,7,1
Congenital malformation,PER,0.13686241,7,1
Meningitis/Sepsis,PER,0.20983943,7,1
Pneumonia,PER,0.11096024,7,1
Preterm Delivery,PER,0.12590075,7,1
Stillbirth,PER,0,7,1
Birth asphyxia,PAN,0.32232002,0,0
Congenital malformation,PAN,0.152747,0,0
Meningitis/Sepsis,PAN,0.04736404,0,0
Pneumonia,PAN,0.01327543,0,0
Preterm Delivery,PAN,0.2111102,0,0
Stillbirth,PAN,0.25318332,0,0
Birth asphyxia,PAN,0.35191171,0,1
Congenital malformation,PAN,0.16164753,0,1
Meningitis/Sepsis,PAN,0.04401756,0,1
Pneumonia,PAN,0.01365017,0,1
Preterm Delivery,PAN,0.1847712,0,1
Stillbirth,PAN,0.24400183,0,1
Birth asphyxia,PAN,0.26932466,7,0
Congenital malformation,PAN,0.32595305,7,0
Meningitis/Sepsis,PAN,0.15870378,7,0
Pneumonia,PAN,0.07381834,7,0
Preterm Delivery,PAN,0.17220017,7,0
Stillbirth,PAN,0,7,0
Birth asphyxia,PAN,0.22211116,7,1
Congenital malformation,PAN,0.36277068,7,1
Meningitis/Sepsis,PAN,0.14238877,7,1
Pneumonia,PAN,0.06755656,7,1
Preterm Delivery,PAN,0.20517284,7,1
Stillbirth,PAN,0,7,1
Birth asphyxia,PAK,0.55639118,0,0
Congenital malformation,PAK,0.04928106,0,0
Meningitis/Sepsis,PAK,0.04414479,0,0
Pneumonia,PAK,0.03910256,0,0
Preterm Delivery,PAK,0.10661452,0,0
Stillbirth,PAK,0.20446588,0,0
Birth asphyxia,PAK,0.53369666,0,1
Congenital malformation,PAK,0.04916028,0,1
Meningitis/Sepsis,PAK,0.04616579,0,1
Pneumonia,PAK,0.03519933,0,1
Preterm Delivery,PAK,0.12482529,0,1
Stillbirth,PAK,0.21095265,0,1
Birth asphyxia,PAK,0.38548027,7,0
Congenital malformation,PAK,0.10334006,7,0
Meningitis/Sepsis,PAK,0.11976689,7,0
Pneumonia,PAK,0.30874557,7,0
Preterm Delivery,PAK,0.08266722,7,0
Stillbirth,PAK,0,7,0
Birth asphyxia,PAK,0.38547686,7,1
Congenital malformation,PAK,0.12894677,7,1
Meningitis/Sepsis,PAK,0.11024146,7,1
Pneumonia,PAK,0.26757393,7,1
Preterm Delivery,PAK,0.10776098,7,1
Stillbirth,PAK,0,7,1
Birth asphyxia,OMN,0.18966297,0,0
Congenital malformation,OMN,0.29871338,0,0
Meningitis/Sepsis,OMN,0.02788573,0,0
Pneumonia,OMN,0.00721615,0,0
Preterm Delivery,OMN,0.21082111,0,0
Stillbirth,OMN,0.26570065,0,0
Birth asphyxia,OMN,0.2046517,0,1
Congenital malformation,OMN,0.25558512,0,1
Meningitis/Sepsis,OMN,0.02958883,0,1
Pneumonia,OMN,0.01149997,0,1
Preterm Delivery,OMN,0.23096197,0,1
Stillbirth,OMN,0.26771241,0,1
Birth asphyxia,OMN,0.17110246,7,0
Congenital malformation,OMN,0.4590627,7,0
Meningitis/Sepsis,OMN,0.09066214,7,0
Pneumonia,OMN,0.05634727,7,0
Preterm Delivery,OMN,0.22282543,7,0
Stillbirth,OMN,0,7,0
Birth asphyxia,OMN,0.16803423,7,1
Congenital malformation,OMN,0.42418348,7,1
Meningitis/Sepsis,OMN,0.08890661,7,1
Pneumonia,OMN,0.08892848,7,1
Preterm Delivery,OMN,0.22994721,7,1
Stillbirth,OMN,0,7,1
Birth asphyxia,NZL,0.25789171,0,0
Congenital malformation,NZL,0.245853,0,0
Meningitis/Sepsis,NZL,0.01334307,0,0
Pneumonia,NZL,0.01014492,0,0
Preterm Delivery,NZL,0.21809951,0,0
Stillbirth,NZL,0.25466779,0,0
Birth asphyxia,NZL,0.26220559,0,1
Congenital malformation,NZL,0.2391407,0,1
Meningitis/Sepsis,NZL,0.01368981,0,1
Pneumonia,NZL,0.02206606,0,1
Preterm Delivery,NZL,0.20985618,0,1
Stillbirth,NZL,0.25304166,0,1
Birth asphyxia,NZL,0.2632101,7,0
Congenital malformation,NZL,0.45117301,7,0
Meningitis/Sepsis,NZL,0.04612565,7,0
Pneumonia,NZL,0.01350747,7,0
Preterm Delivery,NZL,0.22598377,7,0
Stillbirth,NZL,0,7,0
Birth asphyxia,NZL,0.33439327,7,1
Congenital malformation,NZL,0.44389638,7,1
Meningitis/Sepsis,NZL,0.04759953,7,1
Pneumonia,NZL,0.01285467,7,1
Preterm Delivery,NZL,0.16125614,7,1
Stillbirth,NZL,0,7,1
Birth asphyxia,NPL,0.47437075,0,0
Congenital malformation,NPL,0.02495328,0,0
Meningitis/Sepsis,NPL,0.06121037,0,0
Pneumonia,NPL,0.10742008,0,0
Preterm Delivery,NPL,0.11057646,0,0
Stillbirth,NPL,0.22146906,0,0
Birth asphyxia,NPL,0.48113783,0,1
Congenital malformation,NPL,0.0320153,0,1
Meningitis/Sepsis,NPL,0.04653331,0,1
Pneumonia,NPL,0.12320316,0,1
Preterm Delivery,NPL,0.10124507,0,1
Stillbirth,NPL,0.21586534,0,1
Birth asphyxia,NPL,0.28679938,7,0
Congenital malformation,NPL,0.05983041,7,0
Meningitis/Sepsis,NPL,0.16474526,7,0
Pneumonia,NPL,0.42439733,7,0
Preterm Delivery,NPL,0.06422762,7,0
Stillbirth,NPL,0,7,0
Birth asphyxia,NPL,0.37042331,7,1
Congenital malformation,NPL,0.06402632,7,1
Meningitis/Sepsis,NPL,0.11635828,7,1
Pneumonia,NPL,0.40076634,7,1
Preterm Delivery,NPL,0.04842574,7,1
Stillbirth,NPL,0,7,1
Birth asphyxia,NOR,0.516998,0,0
Congenital malformation,NOR,0.17733976,0,0
Meningitis/Sepsis,NOR,0.00715489,0,0
Pneumonia,NOR,0.00253361,0,0
Preterm Delivery,NOR,0.09753047,0,0
Stillbirth,NOR,0.19844326,0,0
Birth asphyxia,NOR,0.56397832,0,1
Congenital malformation,NOR,0.1664197,0,1
Meningitis/Sepsis,NOR,0.00507774,0,1
Pneumonia,NOR,0.00247158,0,1
Preterm Delivery,NOR,0.07424497,0,1
Stillbirth,NOR,0.18780769,0,1
Birth asphyxia,NOR,0.51937437,7,0
Congenital malformation,NOR,0.3142867,7,0
Meningitis/Sepsis,NOR,0.02777221,7,0
Pneumonia,NOR,0.00678507,7,0
Preterm Delivery,NOR,0.13178164,7,0
Stillbirth,NOR,0,7,0
Birth asphyxia,NOR,0.49570865,7,1
Congenital malformation,NOR,0.36838268,7,1
Meningitis/Sepsis,NOR,0.02355112,7,1
Pneumonia,NOR,0.00827132,7,1
Preterm Delivery,NOR,0.10408623,7,1
Stillbirth,NOR,0,7,1
Birth asphyxia,NLD,0.36432825,0,0
Congenital malformation,NLD,0.19779167,0,0
Meningitis/Sepsis,NLD,0.02993365,0,0
Pneumonia,NLD,0.00261268,0,0
Preterm Delivery,NLD,0.16921976,0,0
Stillbirth,NLD,0.23611399,0,0
Birth asphyxia,NLD,0.38950786,0,1
Congenital malformation,NLD,0.20571265,0,1
Meningitis/Sepsis,NLD,0.02706108,0,1
Pneumonia,NLD,0.00202166,0,1
Preterm Delivery,NLD,0.14733191,0,1
Stillbirth,NLD,0.22836483,0,1
Birth asphyxia,NLD,0.31190815,7,0
Congenital malformation,NLD,0.39963156,7,0
Meningitis/Sepsis,NLD,0.07809055,7,0
Pneumonia,NLD,0.0111098,7,0
Preterm Delivery,NLD,0.19925994,7,0
Stillbirth,NLD,0,7,0
Birth asphyxia,NLD,0.29472638,7,1
Congenital malformation,NLD,0.44692514,7,1
Meningitis/Sepsis,NLD,0.07343933,7,1
Pneumonia,NLD,0.01369801,7,1
Preterm Delivery,NLD,0.17121113,7,1
Stillbirth,NLD,0,7,1
Birth asphyxia,NIC,0.35870328,0,0
Congenital malformation,NIC,0.11467693,0,0
Meningitis/Sepsis,NIC,0.07011177,0,0
Pneumonia,NIC,0.03284754,0,0
Preterm Delivery,NIC,0.17551628,0,0
Stillbirth,NIC,0.2481442,0,0
Birth asphyxia,NIC,0.36153648,0,1
Congenital malformation,NIC,0.12873024,0,1
Meningitis/Sepsis,NIC,0.06438553,0,1
Pneumonia,NIC,0.03110144,0,1
Preterm Delivery,NIC,0.16899167,0,1
Stillbirth,NIC,0.24525465,0,1
Birth asphyxia,NIC,0.28650429,7,0
Congenital malformation,NIC,0.24453201,7,0
Meningitis/Sepsis,NIC,0.18418334,7,0
Pneumonia,NIC,0.12540837,7,0
Preterm Delivery,NIC,0.15937199,7,0
Stillbirth,NIC,0,7,0
Birth asphyxia,NIC,0.25670676,7,1
Congenital malformation,NIC,0.27635986,7,1
Meningitis/Sepsis,NIC,0.18002599,7,1
Pneumonia,NIC,0.12422857,7,1
Preterm Delivery,NIC,0.16267881,7,1
Stillbirth,NIC,0,7,1
Birth asphyxia,NGA,0.36038216,0,0
Congenital malformation,NGA,0.0276829,0,0
Meningitis/Sepsis,NGA,0.17471161,0,0
Pneumonia,NGA,0.03992263,0,0
Preterm Delivery,NGA,0.13193743,0,0
Stillbirth,NGA,0.26536328,0,0
Birth asphyxia,NGA,0.35389823,0,1
Congenital malformation,NGA,0.03075787,0,1
Meningitis/Sepsis,NGA,0.17056244,0,1
Pneumonia,NGA,0.03746397,0,1
Preterm Delivery,NGA,0.14064764,0,1
Stillbirth,NGA,0.26666985,0,1
Birth asphyxia,NGA,0.26638424,7,0
Congenital malformation,NGA,0.06314675,7,0
Meningitis/Sepsis,NGA,0.36101326,7,0
Pneumonia,NGA,0.19228433,7,0
Preterm Delivery,NGA,0.11717143,7,0
Stillbirth,NGA,0,7,0
Birth asphyxia,NGA,0.24663702,7,1
Congenital malformation,NGA,0.07049842,7,1
Meningitis/Sepsis,NGA,0.37780155,7,1
Pneumonia,NGA,0.18605668,7,1
Preterm Delivery,NGA,0.11900632,7,1
Stillbirth,NGA,0,7,1
Birth asphyxia,NER,0.36320108,0,0
Congenital malformation,NER,0.02298666,0,0
Meningitis/Sepsis,NER,0.13874502,0,0
Pneumonia,NER,0.07690078,0,0
Preterm Delivery,NER,0.13953354,0,0
Stillbirth,NER,0.25863292,0,0
Birth asphyxia,NER,0.36001207,0,1
Congenital malformation,NER,0.0237134,0,1
Meningitis/Sepsis,NER,0.12608721,0,1
Pneumonia,NER,0.07616776,0,1
Preterm Delivery,NER,0.15527571,0,1
Stillbirth,NER,0.25874385,0,1
Birth asphyxia,NER,0.18818604,7,0
Congenital malformation,NER,0.06020484,7,0
Meningitis/Sepsis,NER,0.26965012,7,0
Pneumonia,NER,0.38737793,7,0
Preterm Delivery,NER,0.09458106,7,0
Stillbirth,NER,0,7,0
Birth asphyxia,NER,0.16343503,7,1
Congenital malformation,NER,0.05846247,7,1
Meningitis/Sepsis,NER,0.28326824,7,1
Pneumonia,NER,0.3978303,7,1
Preterm Delivery,NER,0.09700395,7,1
Stillbirth,NER,0,7,1
Birth asphyxia,NAM,0.43399183,0,0
Congenital malformation,NAM,0.07852138,0,0
Meningitis/Sepsis,NAM,0.03635117,0,0
Pneumonia,NAM,0.05248232,0,0
Preterm Delivery,NAM,0.16900559,0,0
Stillbirth,NAM,0.2296477,0,0
Birth asphyxia,NAM,0.3681655,0,1
Congenital malformation,NAM,0.08455482,0,1
Meningitis/Sepsis,NAM,0.04260206,0,1
Pneumonia,NAM,0.05733626,0,1
Preterm Delivery,NAM,0.20185283,0,1
Stillbirth,NAM,0.24548852,0,1
Birth asphyxia,NAM,0.34597489,7,0
Congenital malformation,NAM,0.14328563,7,0
Meningitis/Sepsis,NAM,0.14169667,7,0
Pneumonia,NAM,0.18751135,7,0
Preterm Delivery,NAM,0.18153145,7,0
Stillbirth,NAM,0,7,0
Birth asphyxia,NAM,0.2827809,7,1
Congenital malformation,NAM,0.15684876,7,1
Meningitis/Sepsis,NAM,0.14635632,7,1
Pneumonia,NAM,0.21220263,7,1
Preterm Delivery,NAM,0.20181139,7,1
Stillbirth,NAM,0,7,1
Birth asphyxia,MYS,0.37910307,0,0
Congenital malformation,MYS,0.14855971,0,0
Meningitis/Sepsis,MYS,0.04959026,0,0
Pneumonia,MYS,0.01233496,0,0
Preterm Delivery,MYS,0.17103505,0,0
Stillbirth,MYS,0.23937695,0,0
Birth asphyxia,MYS,0.37164369,0,1
Congenital malformation,MYS,0.17449604,0,1
Meningitis/Sepsis,MYS,0.03654095,0,1
Pneumonia,MYS,0.01159711,0,1
Preterm Delivery,MYS,0.16885465,0,1
Stillbirth,MYS,0.23686756,0,1
Birth asphyxia,MYS,0.43844983,7,0
Congenital malformation,MYS,0.20147106,7,0
Meningitis/Sepsis,MYS,0.185009,7,0
Pneumonia,MYS,0.04330816,7,0
Preterm Delivery,MYS,0.13176195,7,0
Stillbirth,MYS,0,7,0
Birth asphyxia,MYS,0.48226073,7,1
Congenital malformation,MYS,0.20525318,7,1
Meningitis/Sepsis,MYS,0.12874821,7,1
Pneumonia,MYS,0.04455171,7,1
Preterm Delivery,MYS,0.13918617,7,1
Stillbirth,MYS,0,7,1
Birth asphyxia,MWI,0.45189763,0,0
Congenital malformation,MWI,0.03676212,0,0
Meningitis/Sepsis,MWI,0.11684643,0,0
Pneumonia,MWI,0.0466059,0,0
Preterm Delivery,MWI,0.1115379,0,0
Stillbirth,MWI,0.23635002,0,0
Birth asphyxia,MWI,0.43481656,0,1
Congenital malformation,MWI,0.02939794,0,1
Meningitis/Sepsis,MWI,0.10806591,0,1
Pneumonia,MWI,0.06771316,0,1
Preterm Delivery,MWI,0.12133475,0,1
Stillbirth,MWI,0.23867168,0,1
Birth asphyxia,MWI,0.36871276,7,0
Congenital malformation,MWI,0.11616696,7,0
Meningitis/Sepsis,MWI,0.20542435,7,0
Pneumonia,MWI,0.21935443,7,0
Preterm Delivery,MWI,0.0903415,7,0
Stillbirth,MWI,0,7,0
Birth asphyxia,MWI,0.31537936,7,1
Congenital malformation,MWI,0.11486002,7,1
Meningitis/Sepsis,MWI,0.1855437,7,1
Pneumonia,MWI,0.28439906,7,1
Preterm Delivery,MWI,0.09981786,7,1
Stillbirth,MWI,0,7,1
Birth asphyxia,MUS,0.29819555,0,0
Congenital malformation,MUS,0.15319475,0,0
Meningitis/Sepsis,MUS,0.03170259,0,0
Pneumonia,MUS,0.00485678,0,0
Preterm Delivery,MUS,0.25249656,0,0
Stillbirth,MUS,0.25955376,0,0
Birth asphyxia,MUS,0.28353045,0,1
Congenital malformation,MUS,0.13348935,0,1
Meningitis/Sepsis,MUS,0.0177238,0,1
Pneumonia,MUS,0.0035725,0,1
Preterm Delivery,MUS,0.29605784,0,1
Stillbirth,MUS,0.26562607,0,1
Birth asphyxia,MUS,0.28416021,7,0
Congenital malformation,MUS,0.27702655,7,0
Meningitis/Sepsis,MUS,0.09515262,7,0
Pneumonia,MUS,0.04694348,7,0
Preterm Delivery,MUS,0.29671714,7,0
Stillbirth,MUS,0,7,0
Birth asphyxia,MUS,0.20950672,7,1
Congenital malformation,MUS,0.29135171,7,1
Meningitis/Sepsis,MUS,0.1129717,7,1
Pneumonia,MUS,0.03312024,7,1
Preterm Delivery,MUS,0.35304962,7,1
Stillbirth,MUS,0,7,1
Birth asphyxia,MRT,0.33878538,0,0
Congenital malformation,MRT,0.04347449,0,0
Meningitis/Sepsis,MRT,0.12545847,0,0
Pneumonia,MRT,0.10129405,0,0
Preterm Delivery,MRT,0.13289609,0,0
Stillbirth,MRT,0.25809152,0,0
Birth asphyxia,MRT,0.33214233,0,1
Congenital malformation,MRT,0.04496299,0,1
Meningitis/Sepsis,MRT,0.12143729,0,1
Pneumonia,MRT,0.09245285,0,1
Preterm Delivery,MRT,0.14851315,0,1
Stillbirth,MRT,0.26049138,0,1
Birth asphyxia,MRT,0.19398344,7,0
Congenital malformation,MRT,0.08218463,7,0
Meningitis/Sepsis,MRT,0.26833258,7,0
Pneumonia,MRT,0.34976028,7,0
Preterm Delivery,MRT,0.10573908,7,0
Stillbirth,MRT,0,7,0
Birth asphyxia,MRT,0.17768876,7,1
Congenital malformation,MRT,0.08988819,7,1
Meningitis/Sepsis,MRT,0.27708261,7,1
Pneumonia,MRT,0.35227173,7,1
Preterm Delivery,MRT,0.10306871,7,1
Stillbirth,MRT,0,7,1
Birth asphyxia,MOZ,0.5176698,0,0
Congenital malformation,MOZ,0.0158319,0,0
Meningitis/Sepsis,MOZ,0.0950226,0,0
Pneumonia,MOZ,0.02416805,0,0
Preterm Delivery,MOZ,0.12321947,0,0
Stillbirth,MOZ,0.22408819,0,0
Birth asphyxia,MOZ,0.46355958,0,1
Congenital malformation,MOZ,0.02314204,0,1
Meningitis/Sepsis,MOZ,0.11396393,0,1
Pneumonia,MOZ,0.0254089,0,1
Preterm Delivery,MOZ,0.13604891,0,1
Stillbirth,MOZ,0.23787665,0,1
Birth asphyxia,MOZ,0.29036963,7,0
Congenital malformation,MOZ,0.0468789,7,0
Meningitis/Sepsis,MOZ,0.36408261,7,0
Pneumonia,MOZ,0.14984046,7,0
Preterm Delivery,MOZ,0.1488284,7,0
Stillbirth,MOZ,0,7,0
Birth asphyxia,MOZ,0.26658574,7,1
Congenital malformation,MOZ,0.06136187,7,1
Meningitis/Sepsis,MOZ,0.36630185,7,1
Pneumonia,MOZ,0.15745797,7,1
Preterm Delivery,MOZ,0.14829257,7,1
Stillbirth,MOZ,0,7,1
Birth asphyxia,MNG,0.57523908,0,0
Congenital malformation,MNG,0.05136919,0,0
Meningitis/Sepsis,MNG,0.01121993,0,0
Pneumonia,MNG,0.05354378,0,0
Preterm Delivery,MNG,0.11299238,0,0
Stillbirth,MNG,0.19563563,0,0
Birth asphyxia,MNG,0.55633479,0,1
Congenital malformation,MNG,0.0623733,0,1
Meningitis/Sepsis,MNG,0.0114437,0,1
Pneumonia,MNG,0.05647789,0,1
Preterm Delivery,MNG,0.11482976,0,1
Stillbirth,MNG,0.19854056,0,1
Birth asphyxia,MNG,0.51348389,7,0
Congenital malformation,MNG,0.10008332,7,0
Meningitis/Sepsis,MNG,0.05717573,7,0
Pneumonia,MNG,0.23662929,7,0
Preterm Delivery,MNG,0.09262777,7,0
Stillbirth,MNG,0,7,0
Birth asphyxia,MNG,0.46899566,7,1
Congenital malformation,MNG,0.11518923,7,1
Meningitis/Sepsis,MNG,0.04702173,7,1
Pneumonia,MNG,0.27109557,7,1
Preterm Delivery,MNG,0.09769782,7,1
Stillbirth,MNG,0,7,1
Birth asphyxia,MNE,0.64768258,0,0
Congenital malformation,MNE,0.0383596,0,0
Meningitis/Sepsis,MNE,0.00863446,0,0
Pneumonia,MNE,0.00537011,0,0
Preterm Delivery,MNE,0.11512797,0,0
Stillbirth,MNE,0.18482528,0,0
Birth asphyxia,MNE,0.54865968,0,1
Congenital malformation,MNE,0.02001436,0,1
Meningitis/Sepsis,MNE,0.009538,0,1
Pneumonia,MNE,0.00469991,0,1
Preterm Delivery,MNE,0.20386142,0,1
Stillbirth,MNE,0.21322664,0,1
Birth asphyxia,MNE,0.67547304,7,0
Congenital malformation,MNE,0.03309812,7,0
Meningitis/Sepsis,MNE,0.04366989,7,0
Pneumonia,MNE,0.02720385,7,0
Preterm Delivery,MNE,0.2205551,7,0
Stillbirth,MNE,0,7,0
Birth asphyxia,MNE,0.5898006,7,1
Congenital malformation,MNE,0.04690136,7,1
Meningitis/Sepsis,MNE,0.05328405,7,1
Pneumonia,MNE,0.02987674,7,1
Preterm Delivery,MNE,0.28013725,7,1
Stillbirth,MNE,0,7,1
Birth asphyxia,MMR,0.52189511,0,0
Congenital malformation,MMR,0.11466712,0,0
Meningitis/Sepsis,MMR,0.01793957,0,0
Pneumonia,MMR,0.02350568,0,0
Preterm Delivery,MMR,0.11768319,0,0
Stillbirth,MMR,0.20430934,0,0
Birth asphyxia,MMR,0.47529258,0,1
Congenital malformation,MMR,0.10628029,0,1
Meningitis/Sepsis,MMR,0.01838691,0,1
Pneumonia,MMR,0.02875884,0,1
Preterm Delivery,MMR,0.15434932,0,1
Stillbirth,MMR,0.21693206,0,1
Birth asphyxia,MMR,0.45696859,7,0
Congenital malformation,MMR,0.22759478,7,0
Meningitis/Sepsis,MMR,0.06555709,7,0
Pneumonia,MMR,0.13550126,7,0
Preterm Delivery,MMR,0.11437829,7,0
Stillbirth,MMR,0,7,0
Birth asphyxia,MMR,0.36010765,7,1
Congenital malformation,MMR,0.22523717,7,1
Meningitis/Sepsis,MMR,0.07706904,7,1
Pneumonia,MMR,0.19294829,7,1
Preterm Delivery,MMR,0.14463785,7,1
Stillbirth,MMR,0,7,1
Birth asphyxia,MLT,0.14406858,0,0
Congenital malformation,MLT,0.29319266,0,0
Meningitis/Sepsis,MLT,0.01952127,0,0
Pneumonia,MLT,0.00511448,0,0
Preterm Delivery,MLT,0.26001171,0,0
Stillbirth,MLT,0.27809131,0,0
Birth asphyxia,MLT,0.1230716,0,1
Congenital malformation,MLT,0.3583414,0,1
Meningitis/Sepsis,MLT,0.02165852,0,1
Pneumonia,MLT,0.00494195,0,1
Preterm Delivery,MLT,0.21790026,0,1
Stillbirth,MLT,0.27408628,0,1
Birth asphyxia,MLT,0.1566385,7,0
Congenital malformation,MLT,0.44920573,7,0
Meningitis/Sepsis,MLT,0.0648043,7,0
Pneumonia,MLT,0.05929704,7,0
Preterm Delivery,MLT,0.27005443,7,0
Stillbirth,MLT,0,7,0
Birth asphyxia,MLT,0.10198393,7,1
Congenital malformation,MLT,0.61510723,7,1
Meningitis/Sepsis,MLT,0.0481616,7,1
Pneumonia,MLT,0.05042792,7,1
Preterm Delivery,MLT,0.18431932,7,1
Stillbirth,MLT,0,7,1
Birth asphyxia,MLI,0.3980723,0,0
Congenital malformation,MLI,0.01656005,0,0
Meningitis/Sepsis,MLI,0.13562062,0,0
Pneumonia,MLI,0.04340573,0,0
Preterm Delivery,MLI,0.15168024,0,0
Stillbirth,MLI,0.25466105,0,0
Birth asphyxia,MLI,0.3793989,0,1
Congenital malformation,MLI,0.01576457,0,1
Meningitis/Sepsis,MLI,0.13701983,0,1
Pneumonia,MLI,0.04905247,0,1
Preterm Delivery,MLI,0.15980532,0,1
Stillbirth,MLI,0.25895891,0,1
Birth asphyxia,MLI,0.25312172,7,0
Congenital malformation,MLI,0.03758592,7,0
Meningitis/Sepsis,MLI,0.33932176,7,0
Pneumonia,MLI,0.24109849,7,0
Preterm Delivery,MLI,0.12887211,7,0
Stillbirth,MLI,0,7,0
Birth asphyxia,MLI,0.20809712,7,1
Congenital malformation,MLI,0.03562203,7,1
Meningitis/Sepsis,MLI,0.37325256,7,1
Pneumonia,MLI,0.26504181,7,1
Preterm Delivery,MLI,0.11798648,7,1
Stillbirth,MLI,0,7,1
Birth asphyxia,MKD,0.21858247,0,0
Congenital malformation,MKD,0.14976762,0,0
Meningitis/Sepsis,MKD,0.00323612,0,0
Pneumonia,MKD,0.00382901,0,0
Preterm Delivery,MKD,0.34540966,0,0
Stillbirth,MKD,0.27917511,0,0
Birth asphyxia,MKD,0.27372303,0,1
Congenital malformation,MKD,0.14382039,0,1
Meningitis/Sepsis,MKD,0.00450342,0,1
Pneumonia,MKD,0.00261785,0,1
Preterm Delivery,MKD,0.30930243,0,1
Stillbirth,MKD,0.26603288,0,1
Birth asphyxia,MKD,0.1951301,7,0
Congenital malformation,MKD,0.29669603,7,0
Meningitis/Sepsis,MKD,0.04077316,7,0
Pneumonia,MKD,0.03058685,7,0
Preterm Delivery,MKD,0.43681386,7,0
Stillbirth,MKD,0,7,0
Birth asphyxia,MKD,0.22191612,7,1
Congenital malformation,MKD,0.28816829,7,1
Meningitis/Sepsis,MKD,0.04621531,7,1
Pneumonia,MKD,0.03151858,7,1
Preterm Delivery,MKD,0.4121817,7,1
Stillbirth,MKD,0,7,1
Birth asphyxia,MHL,0.41868871,0,0
Congenital malformation,MHL,0.06561605,0,0
Meningitis/Sepsis,MHL,0.05910144,0,0
Pneumonia,MHL,0.03438126,0,0
Preterm Delivery,MHL,0.18315776,0,0
Stillbirth,MHL,0.23905478,0,0
Birth asphyxia,MHL,0.36112481,0,1
Congenital malformation,MHL,0.04344419,0,1
Meningitis/Sepsis,MHL,0.05144679,0,1
Pneumonia,MHL,0.03737804,0,1
Preterm Delivery,MHL,0.25023397,0,1
Stillbirth,MHL,0.2563722,0,1
Birth asphyxia,MHL,0.35181118,7,0
Congenital malformation,MHL,0.13117407,7,0
Meningitis/Sepsis,MHL,0.16559541,7,0
Pneumonia,MHL,0.17520575,7,0
Preterm Delivery,MHL,0.17621359,7,0
Stillbirth,MHL,0,7,0
Birth asphyxia,MHL,0.30023886,7,1
Congenital malformation,MHL,0.19714938,7,1
Meningitis/Sepsis,MHL,0.13994414,7,1
Pneumonia,MHL,0.16076222,7,1
Preterm Delivery,MHL,0.20190541,7,1
Stillbirth,MHL,0,7,1
Birth asphyxia,MEX,0.34569198,0,0
Congenital malformation,MEX,0.13724894,0,0
Meningitis/Sepsis,MEX,0.04622739,0,0
Pneumonia,MEX,0.01996336,0,0
Preterm Delivery,MEX,0.20235858,0,0
Stillbirth,MEX,0.24850975,0,0
Birth asphyxia,MEX,0.36972358,0,1
Congenital malformation,MEX,0.14881962,0,1
Meningitis/Sepsis,MEX,0.04236795,0,1
Pneumonia,MEX,0.01612271,0,1
Preterm Delivery,MEX,0.18208603,0,1
