iso3,age,sex,gs_text34,full_hce0,full_hce1,short_hce0,short_hce1
HRV,99,3,Road Traffic,0.10013570889787472,0.1035229155520767,0.09405499437097543,0.09776128646936813
HRV,99,3,Sepsis,0.013403625260433859,0.010014302993968945,0.01842814183804482,0.016010336415290292
HRV,99,3,Violent Death,0.010843785693460029,0.011375681355857141,0.01033529282077576,0.010659538417118936
HRV,99,3,Other Digestive Diseases,0.028950968295116064,0.013361095866424049,0.018893505882436167,0.02447479598557619
HTI,0,1,AIDS,0.061360225247675475,0.051942889774246964,0.046610421473262366,0.04098946455839344
HTI,0,1,Bite of Venomous Animal,0.00019379891071326572,0.00021372251888993754,0.00015379509471383327,0.00018621539657164764
HTI,0,1,Diarrhea/Dysentery,0.12631194093211767,0.1474824735422479,0.13168361649093194,0.1552562461295044
HTI,0,1,Drowning,0.00368951256146224,0.006707197665570854,0.013510771335385332,0.01913410227630693
HTI,0,1,Encephalitis,0.021619497792822857,0.017518493852678882,0.014963331523047525,0.019063673047554148
HTI,0,1,Falls,0.010205320006913538,0.008766312350859302,0.011954128724025057,0.014230788520356412
HTI,0,1,Fires,0.0032927984243454576,0.007958036552595414,0.002994689081195065,0.011601924999104576
HTI,0,1,Hemorrhagic fever,0.03790954893416618,0.031707370352584294,0.04964218833097118,0.014409590226653585
HTI,0,1,Malaria,0.07068497100888887,0.1024050867890176,0.08195165745027047,0.05775044458596903
HTI,0,1,Measles,0.008753187280525307,2.4593082385680822e-08,0.03560378786231512,2.1427833684325774e-08
HTI,0,1,Meningitis,0.058872758230483636,0.07083791859118688,0.04900519793998902,0.06904860177410115
HTI,0,1,Other Cancers,0.03634198891816748,0.03603866812580977,0.04932993784064657,0.055572991322385766
HTI,0,1,Other Cardiovascular Diseases,0.08664005963206889,0.07879596810666634,0.07043859218819176,0.05596718097757519
HTI,0,1,Other Defined Causes of Child Deaths,0.18130656782054005,0.1562803055390994,0.14192412890595682,0.1903594740757876
HTI,0,1,Other Infectious Diseases,0.053497085191787634,0.05095088943754784,0.07912408859143084,0.0476824313871751
HTI,0,1,Pneumonia,0.14077142446615803,0.13832008327727002,0.11989593409556965,0.1357327593089402
HTI,0,1,Poisonings,0.044752825994049714,0.0551193477672771,0.04616125520072273,0.053973817552094114
HTI,0,1,Road Traffic,0.0074499885265380626,0.0026413632447769017,0.0019007295652045942,0.004870228142719597
HTI,0,1,Sepsis,0.045968439752087815,0.035896920837071127,0.05285172685628099,0.053806777742225115
HTI,0,1,Violent Death,0.00037806036848783963,0.00041692708152124916,0.00030002144988916074,0.0003632665487482912
HTI,0,1,Other Digestive Diseases,0.0,0.0,0.0,0.0
HTI,0,2,AIDS,0.0627351701825095,0.05345904962212447,0.04770139149375338,0.042310343739423856
HTI,0,2,Bite of Venomous Animal,0.00024821990355005687,0.00027373867024649626,0.0001969820048709884,0.0002385067251789275
HTI,0,2,Diarrhea/Dysentery,0.12821526977920875,0.1495817909740528,0.13319411467031306,0.15708546787225305
HTI,0,2,Drowning,0.0019530948214046492,0.004792308463837642,0.012132891815483854,0.017465831773159527
HTI,0,2,Encephalitis,0.02180763240075211,0.01772590942405085,0.01511256033488945,0.019244412784536098
HTI,0,2,Falls,0.010106361063388868,0.008657158458954683,0.011875615622115315,0.0141357538085614
HTI,0,2,Fires,0.003579874521270854,0.0082746950559926,0.0032225033594377142,0.01187787441785043
HTI,0,2,Hemorrhagic fever,0.03770661874254589,0.03148348583597809,0.04948127204844704,0.014214298361029425
HTI,0,2,Malaria,0.07054737359155057,0.10225381217236806,0.08184258290426066,0.057618064984705876
HTI,0,2,Measles,0.00875330799317483,2.8352975312437888e-08,0.035604169211822884,2.470376320875364e-08
HTI,0,2,Meningitis,0.0596981527376302,0.07174834634109391,0.049660108420892385,0.06984182851771772
HTI,0,2,Other Cancers,0.03657841940931398,0.036299400865662,0.04951770214612505,0.055800417605154036
HTI,0,2,Other Cardiovascular Diseases,0.08904537995668435,0.08144845649374753,0.07234723063510139,0.05827798291614664
HTI,0,2,Other Defined Causes of Child Deaths,0.17579258892310873,0.15019908063784027,0.13754793439290694,0.18506138115479515
HTI,0,2,Other Infectious Diseases,0.05780032472196375,0.05569649488389842,0.08253931995777859,0.051817204497724915
HTI,0,2,Pneumonia,0.13515367831155167,0.13212475674323634,0.11543758892758453,0.13033477822814418
HTI,0,2,Poisonings,0.045044577348163146,0.055441246436656634,0.046392797811979615,0.05425427102086674
HTI,0,2,Road Traffic,0.00887006401121465,0.004207361495195269,0.003027612071740789,0.0062347009463073295
HTI,0,2,Sepsis,0.04595430598288679,0.03588118516930403,0.05284058380277737,0.05379329797938959
HTI,0,2,Violent Death,0.00040958559812664144,0.0004516939027844408,0.00032503836771896236,0.00039355796329176005
HTI,0,2,Other Digestive Diseases,0.0,0.0,0.0,0.0
HTI,1,1,AIDS,0.052135615740755134,0.04520230379008009,0.041039032592654366,0.034001322810703304
HTI,1,1,Bite of Venomous Animal,0.0006759435790546832,0.0007845073709258044,0.0005580726710789581,0.0006596974935874931
HTI,1,1,Diarrhea/Dysentery,0.08359718829690457,0.10499084810146213,0.09927700349084724,0.1134223632527089
HTI,1,1,Drowning,0.01959261730034548,0.025307543340893808,0.02635928050276681,0.03376642936192314
HTI,1,1,Encephalitis,0.020849113261912244,0.01804244804488,0.01510279171300025,0.01874174348039785
HTI,1,1,Falls,0.010237071032348314,0.00945932518949136,0.01216172992459898,0.01414781949998484
HTI,1,1,Fires,0.009998921253015757,0.015816385912869466,0.008622489458938443,0.017685474838238086
HTI,1,1,Hemorrhagic fever,0.03504056941402713,0.030837846278991794,0.04774956262706063,0.013515431636303471
HTI,1,1,Malaria,0.06644093006752715,0.10091434721912863,0.07973597798914255,0.055291406298420526
HTI,1,1,Measles,0.008095866534040116,1.0154906270237591e-07,0.0342593874095262,8.539328580413349e-08
HTI,1,1,Meningitis,0.0567332352593455,0.07160050121407452,0.049038730482537145,0.0670933453753805
HTI,1,1,Other Cancers,0.03991075523100862,0.04238891330322499,0.05266703764686381,0.058353616152527474
HTI,1,1,Other Cardiovascular Diseases,0.08130926262597675,0.07806319354504161,0.06874973216138261,0.05372499118386408
HTI,1,1,Other Defined Causes of Child Deaths,0.15751417492552655,0.1403095546185365,0.12816351193422446,0.16889787141336313
HTI,1,1,Other Infectious Diseases,0.059353718746913565,0.061054775620508775,0.0842887468092426,0.054431306687206873
HTI,1,1,Pneumonia,0.11031025711028693,0.11155438918991696,0.0989478288686395,0.10810036572725892
HTI,1,1,Poisonings,0.04484325638595611,0.057657747671451,0.047267749749314435,0.054073065800113264
HTI,1,1,Road Traffic,0.015578592179494269,0.012654565202910056,0.00900204034513624,0.013054531897894406
HTI,1,1,Sepsis,0.0424845164802681,0.03490460161274318,0.05082989565101223,0.0505168001944938
HTI,1,1,Violent Death,0.0012353731603356604,0.0014337873458057171,0.0010199490323318863,0.0012056813656820976
HTI,1,1,Other Digestive Diseases,0.08406302141495754,0.037022313878001215,0.04515944893970066,0.06931665013666215
HTI,1,2,AIDS,0.05300029382230479,0.04620582085087335,0.04175288400518978,0.034845134151408136
HTI,1,2,Bite of Venomous Animal,0.0008017420677292832,0.0009305111593123947,0.0006619338937555387,0.0007824723665741128
HTI,1,2,Diarrhea/Dysentery,0.08455252334737498,0.10609973944894348,0.10006580847212487,0.11435487581525187
HTI,1,2,Drowning,0.011595270231341928,0.016025761035926327,0.019756541365119718,0.025961362795783482
HTI,1,2,Encephalitis,0.0209084729554268,0.018111326063412363,0.01515177761348692,0.018799666669815092
HTI,1,2,Falls,0.009842663153249744,0.009001566518478787,0.011836106660897577,0.013762909329134449
HTI,1,2,Fires,0.008670069308738674,0.014274137098868631,0.007525357948382444,0.01638859733811308
HTI,1,2,Hemorrhagic fever,0.03491878423624878,0.030696477729688424,0.047649064437641706,0.013396473374719726
HTI,1,2,Malaria,0.06548513081881215,0.09980522627384136,0.07894690381749596,0.054358527599588216
HTI,1,2,Measles,0.008095921597162232,1.206557858580724e-07,0.03425953586450664,1.0146016773295855e-07
HTI,1,2,Meningitis,0.0572327697176128,0.07218034898263835,0.049451125587865866,0.06758092183812721
HTI,1,2,Other Cancers,0.03935816110200952,0.04174757985005253,0.05221085536804078,0.057814389328417023
HTI,1,2,Other Cardiovascular Diseases,0.08375100005526831,0.08089708441319197,0.07076562878216801,0.05610791360977328
HTI,1,2,Other Defined Causes of Child Deaths,0.14571617439791468,0.12661656291769932,0.11842273696995488,0.15738348630776072
HTI,1,2,Other Infectious Diseases,0.06742549415857044,0.07042298136316087,0.09095306023377316,0.06230905577686659
HTI,1,2,Pneumonia,0.10919629002242172,0.1102615129292194,0.09802807117782307,0.10701316231943953
HTI,1,2,Poisonings,0.045593228520234515,0.058528244957047025,0.047886950920058895,0.05480505546252885
HTI,1,2,Road Traffic,0.017274270600237604,0.014622573099329425,0.010401999644492808,0.014709443300733737
HTI,1,2,Sepsis,0.042484601529698456,0.03490465837652478,0.050829998721414936,0.050516920577110616
HTI,1,2,Violent Death,0.0011552824688465836,0.0013408342566635855,0.0009538237467780556,0.0011275154988689042
HTI,1,2,Other Digestive Diseases,0.092941855888796,0.047326932019341926,0.05248983476902863,0.07798201507981775
HTI,5,1,AIDS,0.07404703862244287,0.07063281697969899,0.05912917499531733,0.05538556328886297
HTI,5,1,Bite of Venomous Animal,0.0012115065446337587,0.001406094296133509,0.0010002390199574623,0.0011823875206057142
HTI,5,1,Diarrhea/Dysentery,0.044274519179420865,0.059353063356753624,0.06681197397021467,0.07504570610333727
HTI,5,1,Drowning,0.03749414494285819,0.046084548635742004,0.041139233908404516,0.051238103489795184
HTI,5,1,Encephalitis,0.02251344675310598,0.01997400260304012,0.01647674897743755,0.02036601214376256
HTI,5,1,Falls,0.011880984484807731,0.011367250827722476,0.013519018797363041,0.01575233579778837
HTI,5,1,Fires,0.009888445526448159,0.0156883692995201,0.008531244725838159,0.017577880342352862
HTI,5,1,Hemorrhagic fever,0.03541851566670539,0.031276349991629794,0.048061917019658514,0.01388366119211238
HTI,5,1,Malaria,0.06485381831425056,0.09907352422555553,0.07842596389312725,0.05374211370492967
HTI,5,1,Measles,0.008096065928091789,5.0021944952610864e-08,0.034260202510860475,4.206355408099686e-08
HTI,5,1,Meningitis,0.04308668638959893,0.05576261317268907,0.03777173197540232,0.05377510101568765
HTI,5,1,Other Cancers,0.05506879911701802,0.05998167338666267,0.06518207626060499,0.07314787267261351
HTI,5,1,Other Cardiovascular Diseases,0.08796822261044497,0.08579157788452109,0.0742471628923143,0.06022308982450491
HTI,5,1,Other Defined Causes of Child Deaths,0.15792047665250697,0.14078051374157174,0.12849823136741753,0.16929474208423342
HTI,5,1,Other Infectious Diseases,0.05134711583906248,0.051762240880554235,0.07767898838477436,0.046617000880815496
HTI,5,1,Pneumonia,0.07343364295201257,0.06875483158200874,0.06850162879595617,0.07211003017305401
HTI,5,1,Poisonings,0.04273138741855029,0.05520712589891641,0.04552421750956833,0.05201222767240817
HTI,5,1,Road Traffic,0.04842216420842034,0.050773249488539264,0.0361180508648121,0.04510862190706562
HTI,5,1,Sepsis,0.04249244074887933,0.034913533730261535,0.05083664553600265,0.05052477006538343
HTI,5,1,Violent Death,0.0025648847582687147,0.002976847170009848,0.002117609540186255,0.00250323677028548
HTI,5,1,Other Digestive Diseases,0.085285693342472,0.038439722826524365,0.046167939054782184,0.07050950128684727
HTI,5,2,AIDS,0.07943869354933718,0.07689046666726264,0.06358064119363241,0.060647670262826865
HTI,5,2,Bite of Venomous Animal,0.00140416576449792,0.0016296971283049895,0.0011593019967341904,0.0013704161786993532
HTI,5,2,Diarrhea/Dysentery,0.04908197039443049,0.06493262713636082,0.07078104039320048,0.07973753898801629
HTI,5,2,Drowning,0.014034831132094116,0.01885727263372669,0.021770837503708385,0.028342610885632863
HTI,5,2,Encephalitis,0.02239280621550904,0.019833992112023045,0.016377157756364447,0.020248276102513358
HTI,5,2,Falls,0.009858779117484876,0.009020248485624693,0.011849450157967937,0.013778726037344455
HTI,5,2,Fires,0.011599181280715787,0.017673860821838222,0.009943658470387579,0.019247480592980287
HTI,5,2,Hemorrhagic fever,0.0351003747885743,0.03090712177761238,0.047799230545267794,0.013573215685196531
HTI,5,2,Malaria,0.06488224413673219,0.0991064235642544,0.07844940672108126,0.05376988145810459
HTI,5,2,Measles,0.008096053331203194,5.719714943170898e-08,0.03426014200478892,4.809721855386947e-08
HTI,5,2,Meningitis,0.04535488159053872,0.05839508248774336,0.03964440084695013,0.05598875520281807
HTI,5,2,Other Cancers,0.0538245841714298,0.058537604497810376,0.06415481288296478,0.07193352191488878
HTI,5,2,Other Cardiovascular Diseases,0.09607530383411517,0.0952007912062507,0.08094052672775336,0.0681353774950366
HTI,5,2,Other Defined Causes of Child Deaths,0.15588361565458025,0.13841654660101993,0.12681662228431753,0.16730681196098487
HTI,5,2,Other Infectious Diseases,0.0549201707530399,0.05590918414791503,0.08062890996307727,0.050104186953255456
HTI,5,2,Pneumonia,0.08017820068183686,0.07658268519343682,0.07407005433619601,0.0786924832368228
HTI,5,2,Poisonings,0.04367369408401831,0.05630074842209048,0.04630219580553789,0.05293186467739803
HTI,5,2,Road Traffic,0.04352600832863657,0.04509068674113844,0.032075728836490236,0.04033015424476473
HTI,5,2,Sepsis,0.042498347017050284,0.03492040904231738,0.05084150586701321,0.050530516190866105
HTI,5,2,Violent Death,0.0025564064097449595,0.0029670059547645387,0.002110610534890167,0.002494962341214673
HTI,5,2,Other Digestive Diseases,0.0856196877644302,0.03882748818135565,0.046443765171676164,0.0708355014934167
HTI,10,1,AIDS,0.1047749053235486,0.10630458393160562,0.08441809703425687,0.08528377007419766
HTI,10,1,Bite of Venomous Animal,0.0013422675726754484,0.0015590627290191146,0.0011072681963961318,0.001309854153086629
HTI,10,1,Diarrhea/Dysentery,0.033980827133228614,0.04748107669280435,0.058409932771429876,0.06514509234140754
HTI,10,1,Drowning,0.04013863370564321,0.0492041759442388,0.043335205223675004,0.053883275026632815
HTI,10,1,Encephalitis,0.022251033578372447,0.019655011706821983,0.01623631391543499,0.02009985129047891
HTI,10,1,Falls,0.012391989494749856,0.011957918830675051,0.013947061492239123,0.016269181057206615
HTI,10,1,Fires,0.007163522156969662,0.012555751176716892,0.006278003372358782,0.014954869225430448
HTI,10,1,Hemorrhagic fever,0.035401766477324334,0.031233742827025908,0.048098291487469455,0.013766187326936512
HTI,10,1,Malaria,0.06519392236038901,0.09965983182760983,0.07876040190788136,0.05402182351217283
HTI,10,1,Measles,0.008134994575245616,1.3299659924902809e-08,0.0343961810143013,1.1173774129174351e-08
HTI,10,1,Meningitis,0.04132754990984745,0.053790203753360966,0.03629947968639974,0.05210863813333964
HTI,10,1,Other Cancers,0.054630315020386434,0.059499828560981426,0.0648605076650842,0.07280487775929093
HTI,10,1,Other Cardiovascular Diseases,0.0936638418310978,0.0923949535779549,0.07889114428182943,0.06565087675167113
HTI,10,1,Other Defined Causes of Child Deaths,0.14908466222421535,0.13042178630700532,0.12109256027881593,0.16072571147879186
HTI,10,1,Other Infectious Diseases,0.041121054551399104,0.03988684672744573,0.06934780032265149,0.036615668187346365
HTI,10,1,Pneumonia,0.06735689607027302,0.061670451977953226,0.06346919797753016,0.0661738103489056
HTI,10,1,Poisonings,0.042289530789125236,0.05476363665862792,0.045170806414015933,0.05162462456581877
HTI,10,1,Road Traffic,0.04831469275653852,0.05066156133388728,0.035980550750564215,0.04498818508346788
HTI,10,1,Sepsis,0.0427022438776607,0.03511486052375399,0.05104284157868659,0.050767227178828686
HTI,10,1,Violent Death,0.004900950602942573,0.005692523292193872,0.004042909808161543,0.0047826011981658345
HTI,10,1,Other Digestive Diseases,0.0838343999883669,0.036492178320658056,0.04481544482081808,0.06902386413304935
HTI,10,2,AIDS,0.11888357203396313,0.12271435523334524,0.09596166497708364,0.09895402248786384
HTI,10,2,Bite of Venomous Animal,0.001335859625908317,0.0015528863395991663,0.0011010087460719949,0.0013034420033929846
HTI,10,2,Diarrhea/Dysentery,0.03705656730088409,0.05113575606907928,0.06104661470038419,0.06829974410080585
HTI,10,2,Drowning,0.01521532928491606,0.020284991811019042,0.022806847732470097,0.029632512389401174
HTI,10,2,Encephalitis,0.021817777683660413,0.01913612922385724,0.0158541937037598,0.019666510100926096
HTI,10,2,Falls,0.009860270022183364,0.009012342572107422,0.011866903224377437,0.013818002963400057
HTI,10,2,Fires,0.006981507047399963,0.012375818346327078,0.006124301964838807,0.014815660330145353
HTI,10,2,Hemorrhagic fever,0.035316220364607936,0.03110983203915563,0.04808062697374084,0.01357611523072685
HTI,10,2,Malaria,0.06566820894745802,0.10041348997403353,0.07920776937085013,0.05442955376010738
HTI,10,2,Measles,0.008176077949008834,1.811611216569237e-08,0.03453933917300143,1.5206072030382592e-08
HTI,10,2,Meningitis,0.042683238429670235,0.05543929730345317,0.037395904786150486,0.05348454798041093
HTI,10,2,Other Cancers,0.05577443273317087,0.06085840664290226,0.0658460611316551,0.07401077986716638
HTI,10,2,Other Cardiovascular Diseases,0.1057581393059382,0.10644666892357547,0.08879772001757746,0.07731365469039662
HTI,10,2,Other Defined Causes of Child Deaths,0.1514470190304283,0.13305838411481904,0.12292310139402413,0.1630880977193266
HTI,10,2,Other Infectious Diseases,0.04158662699419512,0.040420812192400485,0.06984900076230162,0.0370477437155688
HTI,10,2,Pneumonia,0.07334081107865957,0.06859314714738779,0.06838493009570985,0.07200668301975885
HTI,10,2,Poisonings,0.0419392379711221,0.05442965858847962,0.044894088538132204,0.05132882788357874
HTI,10,2,Road Traffic,0.034229304718014865,0.0343016062804363,0.02432011123803611,0.03122822026447815
HTI,10,2,Sepsis,0.04291592044662629,0.03531871285599028,0.05125366578281978,0.051015455867614266
HTI,10,2,Violent Death,0.003761051671739321,0.004372080456881361,0.0030998397621292387,0.003669781338397071
HTI,10,2,Other Digestive Diseases,0.08625282736044486,0.039025605769038296,0.04664630592488563,0.07131062908046204
HTI,99,3,AIDS,0.07850992059440616,0.07778766345160935,0.0731808054965335,0.07282175099308381
HTI,99,3,Bite of Venomous Animal,0.002133592131269736,0.002225350575461487,0.0020072694935974245,0.002118050385006748
HTI,99,3,Diarrhea/Dysentery,0.11253767249693193,0.11951085905910147,0.11614791802046608,0.121366126207592
HTI,99,3,Drowning,0.042592120898504365,0.045111529560587865,0.043527860628420935,0.04672031360405268
HTI,99,3,Encephalitis,0.010929755084292472,0.009751620106418451,0.009566017989777043,0.010363319647825851
HTI,99,3,Falls,0.005933853027250264,0.0055405303274492215,0.006842104321976624,0.0071504491274583986
HTI,99,3,Fires,0.015607939523987237,0.017406899998110608,0.014808513891368738,0.01789668399317158
HTI,99,3,Hemorrhagic fever,0.01092255934753171,0.008759968438135767,0.016665542858629017,0.00457451108267649
HTI,99,3,Malaria,0.020586934582187483,0.027845820175832373,0.027815811957094733,0.017541807279157762
HTI,99,3,Measles,0.002412333349030357,1.1034505629407325e-07,0.011632042915099595,1.0502452581826824e-07
HTI,99,3,Meningitis,0.0429531977387644,0.04634155680028737,0.04115657844449383,0.04619346626824774
HTI,99,3,Other Cancers,0.0404434638359457,0.041129947380092735,0.044743019176373536,0.04602915365978991
HTI,99,3,Other Cardiovascular Diseases,0.05816946559113938,0.05630510642648071,0.05527520054192448,0.04997791973000682
HTI,99,3,Other Defined Causes of Child Deaths,0.2473482772190574,0.24660487063466696,0.2320641834187866,0.25014401169392114
HTI,99,3,Other Infectious Diseases,0.053458942768377725,0.053660918844079294,0.062274053498487414,0.052010022064406115
HTI,99,3,Pneumonia,0.12024899401044123,0.12100956467015275,0.11580271081493032,0.11950683432030962
HTI,99,3,Poisonings,0.0188787329037132,0.0211934100670525,0.021239182469796777,0.02186519110948109
HTI,99,3,Road Traffic,0.05635667582530995,0.05732743726718036,0.05170943277046045,0.05529465603493965
HTI,99,3,Sepsis,0.012706608687621721,0.009396298274735213,0.017303132889080627,0.015357904654240763
HTI,99,3,Violent Death,0.005018181751586295,0.005233996453678849,0.004721072502874269,0.004981627760623507
HTI,99,3,Other Digestive Diseases,0.042250778632651226,0.02785654114383024,0.03151754589982781,0.0380860953594824
HUN,0,1,AIDS,0.05783748737127626,0.04751417077366446,0.04472569262380916,0.03404740455991872
HUN,0,1,Bite of Venomous Animal,0.00013712528722362624,0.00015565738726329214,0.00011172339506280928,0.0001265955509463146
HUN,0,1,Diarrhea/Dysentery,0.038419741349354455,0.05305368415023407,0.06748211242001473,0.0719572210827941
HUN,0,1,Drowning,0.00041968302113933937,0.003519863216164823,0.012518218069416123,0.017172814789024705
HUN,0,1,Encephalitis,0.02494361118694037,0.02102017980373554,0.0177991553046959,0.021187152900225416
HUN,0,1,Falls,0.012104822971842252,0.010870568403569245,0.014298333388201318,0.01593970292319119
HUN,0,1,Fires,0.0025293468320311107,0.00786219501008111,0.002499838013348877,0.011420680515982115
HUN,0,1,Hemorrhagic fever,0.0,0.0,0.0,0.0
HUN,0,1,Malaria,0.0,0.0,0.0,0.0
HUN,0,1,Measles,0.009811979985890541,2.9434291616810486e-06,0.040966660457449185,2.3938795514033115e-06
HUN,0,1,Meningitis,0.051393219180978916,0.06515937803067591,0.04450177850910386,0.0608841228591072
HUN,0,1,Other Cancers,0.04798473419888479,0.04981006428218104,0.06267047074401083,0.06653817033874905
HUN,0,1,Other Cardiovascular Diseases,0.09071085308995548,0.08364714307501954,0.0758431080462016,0.054368824691944664
HUN,0,1,Other Defined Causes of Child Deaths,0.3968586424586109,0.40012328828102345,0.3210902349510584,0.3837710508367951
HUN,0,1,Other Infectious Diseases,0.0506535844790512,0.048217955946254894,0.08346133805580136,0.04275707651680837
HUN,0,1,Pneumonia,0.10618295970925153,0.10101155915376583,0.09592745037006274,0.0985351562331003
HUN,0,1,Poisonings,0.04861663116164961,0.061837936956809815,0.0518598576932581,0.05669768431373525
HUN,0,1,Road Traffic,0.00693809512405801,0.0014453605783634148,0.0010374103904979741,0.00394147484095244
HUN,0,1,Sepsis,0.051527577295393735,0.04142217769809353,0.06081946510647707,0.05794755285133145
HUN,0,1,Violent Death,0.002929905296467824,0.003325873823938178,0.002387152461530032,0.002704920315842097
HUN,0,1,Other Digestive Diseases,0.0,0.0,0.0,0.0
HUN,0,2,AIDS,0.057769165812081476,0.047436730194415765,0.04467013149125864,0.03398454362095979
HUN,0,2,Bite of Venomous Animal,0.00028303580093615437,0.00032128687617673804,0.00023060500658992787,0.0002613019139676027
HUN,0,2,Diarrhea/Dysentery,0.039890411101900065,0.05472294652340602,0.06868011780011811,0.07331465822962728
HUN,0,2,Drowning,0.0005311048617387054,0.0036463089018799063,0.012608903453618255,0.017275529796689736
HUN,0,2,Encephalitis,0.02465878807709452,0.02069690752924293,0.017567150877826208,0.020924234761977568
HUN,0,2,Falls,0.011561407972726052,0.01025372686788659,0.013855565530422626,0.015437981385716316
HUN,0,2,Fires,0.002358365335749361,0.007668047028422388,0.002360530114679834,0.011262748330485864
HUN,0,2,Hemorrhagic fever,0.0,0.0,0.0,0.0
HUN,0,2,Malaria,0.0,0.0,0.0,0.0
HUN,0,2,Measles,0.009812071326364566,3.1557633121861404e-06,0.04096648719242333,2.566575402380793e-06
HUN,0,2,Meningitis,0.049776029883496505,0.06332348005154144,0.04318421924502008,0.05939102955995512
HUN,0,2,Other Cancers,0.04822452774002363,0.05008224467431433,0.06286572712266146,0.06675938336211656
HUN,0,2,Other Cardiovascular Diseases,0.09088868328958187,0.08384908450474464,0.07598811440012905,0.054533326967822295
HUN,0,2,Other Defined Causes of Child Deaths,0.4019457142661085,0.4058978198764385,0.32523555761589196,0.3884676120670248
HUN,0,2,Other Infectious Diseases,0.05368097090327022,0.05165450764671193,0.08592765730058642,0.04555206569560305
HUN,0,2,Pneumonia,0.09799843339683838,0.09172098647467897,0.08925914317648588,0.09097917609368276
HUN,0,2,Poisonings,0.048722454115120536,0.0619579149835563,0.05194605175402387,0.0567953084863459
HUN,0,2,Road Traffic,0.007405996463964044,0.0019765576187162183,0.0014186825435057314,0.004373473746371883
HUN,0,2,Sepsis,0.05153683224558008,0.04143279534718184,0.060826931756917474,0.057956039293926426
HUN,0,2,Violent Death,0.002956007407425554,0.003355499137373396,0.0024084236178412376,0.0027290201123247445
HUN,0,2,Other Digestive Diseases,0.0,0.0,0.0,0.0
HUN,1,1,AIDS,0.05325671918233231,0.046353917307346164,0.04300127821628904,0.032068155916342746
HUN,1,1,Bite of Venomous Animal,0.0007700571042526849,0.0009244881747991984,0.0006549381885954112,0.0007252706120041543
HUN,1,1,Diarrhea/Dysentery,0.034448073914670974,0.05050831487277695,0.0639120875713982,0.06656064109133226
HUN,1,1,Drowning,0.0144897636454875,0.02034566841692679,0.023972979100379186,0.02934138079321663
HUN,1,1,Encephalitis,0.02458853033623144,0.02244901722085296,0.018498153623110667,0.02143706859997298
HUN,1,1,Falls,0.0160529907487959,0.01649023713025069,0.0178970800430521,0.01957407137552869
HUN,1,1,Fires,0.010487300112275996,0.017428312338625674,0.009339554244259649,0.018372374460220883
HUN,1,1,Hemorrhagic fever,0.0,0.0,0.0,0.0
HUN,1,1,Malaria,0.0,0.0,0.0,0.0
HUN,1,1,Measles,0.009003066268334673,1.5229816788296865e-05,0.03920258644581713,1.1947950059132315e-05
HUN,1,1,Meningitis,0.04765831132950953,0.06382712892580962,0.043048852330880696,0.05745044887704333
HUN,1,1,Other Cancers,0.1126899039749086,0.13077263120012586,0.11839794841547498,0.1269285685312434
HUN,1,1,Other Cardiovascular Diseases,0.08720651157598236,0.08596534346732042,0.07602194298289276,0.05466757979986872
HUN,1,1,Other Defined Causes of Child Deaths,0.2530689470174881,0.2549968295337809,0.21308212761230533,0.2546072050627769
HUN,1,1,Other Infectious Diseases,0.0442726807312848,0.04415487328522831,0.07801947030520115,0.03795136043532956
HUN,1,1,Pneumonia,0.0777908668382531,0.07446883434258335,0.07516863140186783,0.07373956786067422
HUN,1,1,Poisonings,0.046708912371420566,0.06252293313131177,0.05144537709851719,0.05503870061249135
HUN,1,1,Road Traffic,0.022559734668167058,0.020850929452600246,0.014771492311605669,0.01894395732081203
HUN,1,1,Sepsis,0.04744287189001722,0.04041195612067948,0.05837242303637805,0.054385862620201515
HUN,1,1,Violent Death,0.007723654866697473,0.009272594916738857,0.0065690148169467244,0.007274447389865773
HUN,1,1,Other Digestive Diseases,0.08978110342388973,0.03824076034545456,0.04862406225502802,0.07092139069101558
HUN,1,2,AIDS,0.05326509653528917,0.04636339419078162,0.043007792006777915,0.0320746477795477
HUN,1,2,Bite of Venomous Animal,0.00045715654458714845,0.0005488446970985363,0.00038881031223184624,0.00043056658257854325
HUN,1,2,Diarrhea/Dysentery,0.035867843365463364,0.05221418682877015,0.06512135312874025,0.0678999504601205
HUN,1,2,Drowning,0.009879258818849415,0.014810964896100388,0.020052323254684597,0.025000020505692264
HUN,1,2,Encephalitis,0.023674457415168517,0.02135143619273164,0.01772037433411957,0.02057595366920788
HUN,1,2,Falls,0.013366479259323823,0.01326495076414886,0.015612319720521937,0.017044049959830082
HUN,1,2,Fires,0.010103478882782636,0.0169680950824224,0.009013047009917988,0.018011398067335982
HUN,1,2,Hemorrhagic fever,0.0,0.0,0.0,0.0
HUN,1,2,Malaria,0.0,0.0,0.0,0.0
HUN,1,2,Measles,0.009006134858290554,1.815781401777024e-05,0.03920699586830772,1.4244736206906408e-05
HUN,1,2,Meningitis,0.045696517518217,0.061473234241751024,0.0413800777186335,0.055603406631536165
HUN,1,2,Other Cancers,0.10819359836587657,0.12537605939109686,0.11457419370915932,0.12269472475214985
HUN,1,2,Other Cardiovascular Diseases,0.08838935991639944,0.08738532162976248,0.07702728556715932,0.05577948194482259
HUN,1,2,Other Defined Causes of Child Deaths,0.2621899754003528,0.2659473502160222,0.22083715291455408,0.2631978212808712
