gs_text34,iso3,weight,age,sex
Fires,MAR,0.0008488,5,1
Hemorrhagic fever,MAR,0.0034523,5,1
Malaria,MAR,0,5,1
Measles,MAR,0,5,1
Meningitis,MAR,0.0283757,5,1
Other Cancers,MAR,0.0702682,5,1
Other Cardiovascular Diseases,MAR,0.2837883,5,1
Other Defined Causes of Child Deaths,MAR,0.3214961,5,1
Other Digestive Diseases,MAR,0.0270464,5,1
Other Infectious Diseases,MAR,0.1430182,5,1
Pneumonia,MAR,0.0651514,5,1
Poisonings,MAR,0.0078883,5,1
Road Traffic,MAR,0.0007242,5,1
Sepsis,MAR,0.004827,5,1
Violent Death,MAR,0.0001292,5,1
AIDS,LVA,0.0198054,1,0
Bite of Venomous Animal,LVA,0.0000316,1,0
Diarrhea/Dysentery,LVA,0.0023873,1,0
Drowning,LVA,0.0448884,1,0
Encephalitis,LVA,0.0041232,1,0
Falls,LVA,0.0184816,1,0
Fires,LVA,0.0313628,1,0
Hemorrhagic fever,LVA,0.0050367,1,0
Malaria,LVA,0,1,0
Measles,LVA,0,1,0
Meningitis,LVA,0.0076049,1,0
Other Cancers,LVA,0.0980204,1,0
Other Cardiovascular Diseases,LVA,0.0199339,1,0
Other Defined Causes of Child Deaths,LVA,0.5470231,1,0
Other Digestive Diseases,LVA,0.0168687,1,0
Other Infectious Diseases,LVA,0.0996193,1,0
Pneumonia,LVA,0.0559703,1,0
Poisonings,LVA,0.025991,1,0
Road Traffic,LVA,0.0005642,1,0
Sepsis,LVA,0.0020822,1,0
Violent Death,LVA,0.0002047,1,0
AIDS,LVA,0.0241874,1,1
Bite of Venomous Animal,LVA,0.0000235,1,1
Diarrhea/Dysentery,LVA,0.005304,1,1
Drowning,LVA,0.0206038,1,1
Encephalitis,LVA,0.0044943,1,1
Falls,LVA,0.0165342,1,1
Fires,LVA,0.0248093,1,1
Hemorrhagic fever,LVA,0.0105162,1,1
Malaria,LVA,0,1,1
Measles,LVA,0,1,1
Meningitis,LVA,0.0082892,1,1
Other Cancers,LVA,0.0832654,1,1
Other Cardiovascular Diseases,LVA,0.0291736,1,1
Other Defined Causes of Child Deaths,LVA,0.6320228,1,1
Other Digestive Diseases,LVA,0.0104546,1,1
Other Infectious Diseases,LVA,0.0616715,1,1
Pneumonia,LVA,0.045043,1,1
Poisonings,LVA,0.0197712,1,1
Road Traffic,LVA,0.0005654,1,1
Sepsis,LVA,0.0030611,1,1
Violent Death,LVA,0.0002096,1,1
AIDS,LVA,0.0002411,10,0
Bite of Venomous Animal,LVA,0.0000527,10,0
Diarrhea/Dysentery,LVA,0.0008024,10,0
Drowning,LVA,0.0337407,10,0
Encephalitis,LVA,0.001883,10,0
Falls,LVA,0.0184391,10,0
Fires,LVA,0.0047863,10,0
Hemorrhagic fever,LVA,0.0039495,10,0
Malaria,LVA,0,10,0
Measles,LVA,0,10,0
Meningitis,LVA,0.0029044,10,0
Other Cancers,LVA,0.1370473,10,0
Other Cardiovascular Diseases,LVA,0.0617007,10,0
Other Defined Causes of Child Deaths,LVA,0.6382755,10,0
Other Digestive Diseases,LVA,0.0160906,10,0
Other Infectious Diseases,LVA,0.0294015,10,0
Pneumonia,LVA,0.0261235,10,0
Poisonings,LVA,0.0203065,10,0
Road Traffic,LVA,0.0022087,10,0
Sepsis,LVA,0.0015886,10,0
Violent Death,LVA,0.000458,10,0
AIDS,LVA,0.0004257,10,1
Bite of Venomous Animal,LVA,0.0000343,10,1
Diarrhea/Dysentery,LVA,0.0012965,10,1
Drowning,LVA,0.0229802,10,1
Encephalitis,LVA,0.0022426,10,1
Falls,LVA,0.0145017,10,1
Fires,LVA,0.004696,10,1
Hemorrhagic fever,LVA,0.0069576,10,1
Malaria,LVA,0,10,1
Measles,LVA,0,10,1
Meningitis,LVA,0.0034591,10,1
Other Cancers,LVA,0.1770765,10,1
Other Cardiovascular Diseases,LVA,0.0582415,10,1
Other Defined Causes of Child Deaths,LVA,0.603949,10,1
Other Digestive Diseases,LVA,0.0161816,10,1
Other Infectious Diseases,LVA,0.0356109,10,1
Pneumonia,LVA,0.0331447,10,1
Poisonings,LVA,0.0133386,10,1
Road Traffic,LVA,0.002201,10,1
Sepsis,LVA,0.002962,10,1
Violent Death,LVA,0.0007004,10,1
AIDS,LVA,0.0018322,0,0
Bite of Venomous Animal,LVA,6.21E-06,0,0
Diarrhea/Dysentery,LVA,0.0032989,0,0
Drowning,LVA,0.00048,0,0
Encephalitis,LVA,0.0044831,0,0
Falls,LVA,0.0054933,0,0
Fires,LVA,0.0022244,0,0
Hemorrhagic fever,LVA,0.0015919,0,0
Malaria,LVA,0,0,0
Measles,LVA,0,0,0
Meningitis,LVA,0.0084681,0,0
Other Cancers,LVA,0.0096988,0,0
Other Cardiovascular Diseases,LVA,0.0103138,0,0
Other Defined Causes of Child Deaths,LVA,0.8288186,0,0
Other Digestive Diseases,LVA,0,0,0
Other Infectious Diseases,LVA,0.0729891,0,0
Pneumonia,LVA,0.0473388,0,0
Poisonings,LVA,0.0018965,0,0
Road Traffic,LVA,0.0000554,0,0
Sepsis,LVA,0.0009138,0,0
Violent Death,LVA,0.0000971,0,0
AIDS,LVA,0.0021277,0,1
Bite of Venomous Animal,LVA,7.78E-06,0,1
Diarrhea/Dysentery,LVA,0.0043034,0,1
Drowning,LVA,0.000247,0,1
Encephalitis,LVA,0.0051642,0,1
Falls,LVA,0.003631,0,1
Fires,LVA,0.0020535,0,1
Hemorrhagic fever,LVA,0.001986,0,1
Malaria,LVA,0,0,1
Measles,LVA,0,0,1
Meningitis,LVA,0.0097545,0,1
Other Cancers,LVA,0.0110533,0,1
Other Cardiovascular Diseases,LVA,0.0102995,0,1
Other Defined Causes of Child Deaths,LVA,0.8567733,0,1
Other Digestive Diseases,LVA,0,0,1
Other Infectious Diseases,LVA,0.0548635,0,1
Pneumonia,LVA,0.0345378,0,1
Poisonings,LVA,0.0015479,0,1
Road Traffic,LVA,0.0000259,0,1
Sepsis,LVA,0.0015153,0,1
Violent Death,LVA,0.0001085,0,1
AIDS,LVA,0.0003092,5,0
Bite of Venomous Animal,LVA,0.000037,5,0
Diarrhea/Dysentery,LVA,0.0014406,5,0
Drowning,LVA,0.0589593,5,0
Encephalitis,LVA,0.0030615,5,0
Falls,LVA,0.0171276,5,0
Fires,LVA,0.0160809,5,0
Hemorrhagic fever,LVA,0.0069558,5,0
Malaria,LVA,0,5,0
Measles,LVA,0,5,0
Meningitis,LVA,0.0051486,5,0
Other Cancers,LVA,0.1457645,5,0
Other Cardiovascular Diseases,LVA,0.0612339,5,0
Other Defined Causes of Child Deaths,LVA,0.5772395,5,0
Other Digestive Diseases,LVA,0.0096771,5,0
Other Infectious Diseases,LVA,0.0466894,5,0
Pneumonia,LVA,0.0283993,5,0
Poisonings,LVA,0.0172051,5,0
Road Traffic,LVA,0.0023719,5,0
Sepsis,LVA,0.0019296,5,0
Violent Death,LVA,0.0003693,5,0
AIDS,LVA,0.0005655,5,1
Bite of Venomous Animal,LVA,0.0000334,5,1
Diarrhea/Dysentery,LVA,0.0029664,5,1
Drowning,LVA,0.0304048,5,1
Encephalitis,LVA,0.0032247,5,1
Falls,LVA,0.0188277,5,1
Fires,LVA,0.0141217,5,1
Hemorrhagic fever,LVA,0.014937,5,1
Malaria,LVA,0,5,1
Measles,LVA,0,5,1
Meningitis,LVA,0.0054231,5,1
Other Cancers,LVA,0.2024798,5,1
Other Cardiovascular Diseases,LVA,0.0344251,5,1
Other Defined Causes of Child Deaths,LVA,0.5631888,5,1
Other Digestive Diseases,LVA,0.0078434,5,1
Other Infectious Diseases,LVA,0.0548784,5,1
Pneumonia,LVA,0.0317303,5,1
Poisonings,LVA,0.0111188,5,1
Road Traffic,LVA,0.001341,5,1
Sepsis,LVA,0.0020454,5,1
Violent Death,LVA,0.0004445,5,1
AIDS,LUX,0.0295715,1,0
Bite of Venomous Animal,LUX,0.000041,1,0
Diarrhea/Dysentery,LUX,0.0143885,1,0
Drowning,LUX,0.0108353,1,0
Encephalitis,LUX,0.0006655,1,0
Falls,LUX,0.0308392,1,0
Fires,LUX,0.0095445,1,0
Hemorrhagic fever,LUX,0.0060591,1,0
Malaria,LUX,0,1,0
Measles,LUX,0,1,0
Meningitis,LUX,0.0107387,1,0
Other Cancers,LUX,0.1284772,1,0
Other Cardiovascular Diseases,LUX,0.0403455,1,0
Other Defined Causes of Child Deaths,LUX,0.5847687,1,0
Other Digestive Diseases,LUX,0.0224875,1,0
Other Infectious Diseases,LUX,0.0438376,1,0
Pneumonia,LUX,0.045251,1,0
Poisonings,LUX,0.0180405,1,0
Road Traffic,LUX,0.0018793,1,0
Sepsis,LUX,0.0015125,1,0
Violent Death,LUX,0.0007166,1,0
AIDS,LUX,0.0580153,1,1
Bite of Venomous Animal,LUX,0.0000702,1,1
Diarrhea/Dysentery,LUX,0.0245556,1,1
Drowning,LUX,0.0073686,1,1
Encephalitis,LUX,0.0005719,1,1
Falls,LUX,0.0238659,1,1
Fires,LUX,0.0124823,1,1
Hemorrhagic fever,LUX,0.013978,1,1
Malaria,LUX,0,1,1
Measles,LUX,0,1,1
Meningitis,LUX,0.0092289,1,1
Other Cancers,LUX,0.1160673,1,1
Other Cardiovascular Diseases,LUX,0.0358572,1,1
Other Defined Causes of Child Deaths,LUX,0.5416932,1,1
Other Digestive Diseases,LUX,0.0218224,1,1
Other Infectious Diseases,LUX,0.0530078,1,1
Pneumonia,LUX,0.04424,1,1
Poisonings,LUX,0.033079,1,1
Road Traffic,LUX,0.0010917,1,1
Sepsis,LUX,0.0018399,1,1
Violent Death,LUX,0.0011648,1,1
AIDS,LUX,0.5186551,10,0
Bite of Venomous Animal,LUX,0.0000169,10,0
Diarrhea/Dysentery,LUX,0.0019867,10,0
Drowning,LUX,0.002199,10,0
Encephalitis,LUX,0.0003642,10,0
Falls,LUX,0.0110958,10,0
Fires,LUX,0.0012687,10,0
Hemorrhagic fever,LUX,0.0011966,10,0
Malaria,LUX,0,10,0
Measles,LUX,0,10,0
Meningitis,LUX,0.0032496,10,0
Other Cancers,LUX,0.0898362,10,0
Other Cardiovascular Diseases,LUX,0.0500428,10,0
Other Defined Causes of Child Deaths,LUX,0.2880219,10,0
Other Digestive Diseases,LUX,0.0070353,10,0
Other Infectious Diseases,LUX,0.0105669,10,0
Pneumonia,LUX,0.0085731,10,0
Poisonings,LUX,0.0037864,10,0
Road Traffic,LUX,0.0013542,10,0
Sepsis,LUX,0.0005376,10,0
Violent Death,LUX,0.000213,10,0
AIDS,LUX,0.0057687,10,1
Bite of Venomous Animal,LUX,0.0000789,10,1
Diarrhea/Dysentery,LUX,0.0096521,10,1
Drowning,LUX,0.003389,10,1
Encephalitis,LUX,0.0008242,10,1
Falls,LUX,0.0207231,10,1
Fires,LUX,0.0034118,10,1
Hemorrhagic fever,LUX,0.0068505,10,1
Malaria,LUX,0,10,1
Measles,LUX,0,10,1
Meningitis,LUX,0.0073527,10,1
Other Cancers,LUX,0.2021642,10,1
Other Cardiovascular Diseases,LUX,0.0996931,10,1
Other Defined Causes of Child Deaths,LUX,0.5425072,10,1
Other Digestive Diseases,LUX,0.0238077,10,1
Other Infectious Diseases,LUX,0.0319298,10,1
Pneumonia,LUX,0.0179122,10,1
Poisonings,LUX,0.0202226,10,1
Road Traffic,LUX,0.001887,10,1
Sepsis,LUX,0.001279,10,1
Violent Death,LUX,0.0005464,10,1
AIDS,LUX,0.0020567,0,0
Bite of Venomous Animal,LUX,4.32E-06,0,0
Diarrhea/Dysentery,LUX,0.012102,0,0
Drowning,LUX,0.0002753,0,0
Encephalitis,LUX,0.0003505,0,0
Falls,LUX,0.0079959,0,0
Fires,LUX,0.0022187,0,0
Hemorrhagic fever,LUX,0.0011163,0,0
Malaria,LUX,0,0,0
Measles,LUX,0,0,0
Meningitis,LUX,0.0060771,0,0
Other Cancers,LUX,0.00681,0,0
Other Cardiovascular Diseases,LUX,0.0260265,0,0
Other Defined Causes of Child Deaths,LUX,0.8599436,0,0
Other Digestive Diseases,LUX,0,0,0
Other Infectious Diseases,LUX,0.0319513,0,0
Pneumonia,LUX,0.0280019,0,0
Poisonings,LUX,0.014041,0,0
Road Traffic,LUX,0.0001339,0,0
Sepsis,LUX,0.0007332,0,0
Violent Death,LUX,0.0001618,0,0
AIDS,LUX,0.0047264,0,1
Bite of Venomous Animal,LUX,0.000014,0,1
Diarrhea/Dysentery,LUX,0.018779,0,1
Drowning,LUX,0.0010824,0,1
Encephalitis,LUX,0.0003328,0,1
Falls,LUX,0.0027117,0,1
Fires,LUX,0.0030853,0,1
Hemorrhagic fever,LUX,0.0025997,0,1
Malaria,LUX,0,0,1
Measles,LUX,0,0,1
Meningitis,LUX,0.0057705,0,1
Other Cancers,LUX,0.0123258,0,1
Other Cardiovascular Diseases,LUX,0.025653,0,1
Other Defined Causes of Child Deaths,LUX,0.8429131,0,1
Other Digestive Diseases,LUX,0,0,1
Other Infectious Diseases,LUX,0.029323,0,1
Pneumonia,LUX,0.025033,0,1
Poisonings,LUX,0.0242913,0,1
Road Traffic,LUX,0.0000869,0,1
Sepsis,LUX,0.0010149,0,1
Violent Death,LUX,0.0002571,0,1
AIDS,LUX,0.0093191,5,0
Bite of Venomous Animal,LUX,0.0000641,5,0
Diarrhea/Dysentery,LUX,0.0061347,5,0
Drowning,LUX,0.0107598,5,0
Encephalitis,LUX,0.0008736,5,0
Falls,LUX,0.0258665,5,0
Fires,LUX,0.0053457,5,0
Hemorrhagic fever,LUX,0.0048583,5,0
Malaria,LUX,0,5,0
Measles,LUX,0,5,0
Meningitis,LUX,0.0105321,5,0
Other Cancers,LUX,0.2037007,5,0
Other Cardiovascular Diseases,LUX,0.0709267,5,0
Other Defined Causes of Child Deaths,LUX,0.5068461,5,0
Other Digestive Diseases,LUX,0.0864003,5,0
Other Infectious Diseases,LUX,0.0246758,5,0
Pneumonia,LUX,0.0197183,5,0
Poisonings,LUX,0.0084561,5,0
Road Traffic,LUX,0.0035707,5,0
Sepsis,LUX,0.0013234,5,0
Violent Death,LUX,0.0006283,5,0
AIDS,LUX,0.0193595,5,1
Bite of Venomous Animal,LUX,0.0006149,5,1
Diarrhea/Dysentery,LUX,0.0161425,5,1
Drowning,LUX,0.0054465,5,1
Encephalitis,LUX,0.0008815,5,1
Falls,LUX,0.0174938,5,1
Fires,LUX,0.0112953,5,1
Hemorrhagic fever,LUX,0.0156532,5,1
Malaria,LUX,0,5,1
Measles,LUX,0,5,1
Meningitis,LUX,0.0106273,5,1
Other Cancers,LUX,0.2230342,5,1
Other Cardiovascular Diseases,LUX,0.0689892,5,1
Other Defined Causes of Child Deaths,LUX,0.5097611,5,1
Other Digestive Diseases,LUX,0.019085,5,1
Other Infectious Diseases,LUX,0.041193,5,1
Pneumonia,LUX,0.0225293,5,1
Poisonings,LUX,0.0131511,5,1
Road Traffic,LUX,0.0024936,5,1
Sepsis,LUX,0.001576,5,1
Violent Death,LUX,0.0006731,5,1
AIDS,LTU,0.0083658,1,0
Bite of Venomous Animal,LTU,0.0000434,1,0
Diarrhea/Dysentery,LTU,0.0020279,1,0
Drowning,LTU,0.0467621,1,0
Encephalitis,LTU,0.0045884,1,0
Falls,LTU,0.0242734,1,0
Fires,LTU,0.0119669,1,0
Hemorrhagic fever,LTU,0.0052659,1,0
Malaria,LTU,0,1,0
Measles,LTU,0,1,0
Meningitis,LTU,0.0084629,1,0
Other Cancers,LTU,0.098694,1,0
Other Cardiovascular Diseases,LTU,0.0321633,1,0
Other Defined Causes of Child Deaths,LTU,0.5814405,1,0
Other Digestive Diseases,LTU,0.0095376,1,0
Other Infectious Diseases,LTU,0.04209,1,0
Pneumonia,LTU,0.0501324,1,0
Poisonings,LTU,0.0706843,1,0
Road Traffic,LTU,0.0015262,1,0
Sepsis,LTU,0.0017052,1,0
Violent Death,LTU,0.0002697,1,0
AIDS,LTU,0.0098659,1,1
Bite of Venomous Animal,LTU,0.0000247,1,1
Diarrhea/Dysentery,LTU,0.0019067,1,1
Drowning,LTU,0.0236603,1,1
Encephalitis,LTU,0.0045118,1,1
Falls,LTU,0.0156304,1,1
Fires,LTU,0.0129426,1,1
Hemorrhagic fever,LTU,0.0065687,1,1
Malaria,LTU,0,1,1
Measles,LTU,0,1,1
Meningitis,LTU,0.0083216,1,1
Other Cancers,LTU,0.1108127,1,1
Other Cardiovascular Diseases,LTU,0.0253781,1,1
Other Defined Causes of Child Deaths,LTU,0.6254074,1,1
Other Digestive Diseases,LTU,0.0099409,1,1
Other Infectious Diseases,LTU,0.0382255,1,1
Pneumonia,LTU,0.0589233,1,1
Poisonings,LTU,0.0448596,1,1
Road Traffic,LTU,0.0007223,1,1
Sepsis,LTU,0.0020821,1,1
Violent Death,LTU,0.0002156,1,1
AIDS,LTU,0.0088303,10,0
Bite of Venomous Animal,LTU,0.000052,10,0
Diarrhea/Dysentery,LTU,0.0011004,10,0
Drowning,LTU,0.0429647,10,0
Encephalitis,LTU,0.0020298,10,0
Falls,LTU,0.0222589,10,0
Fires,LTU,0.0033657,10,0
Hemorrhagic fever,LTU,0.0025674,10,0
Malaria,LTU,0,10,0
Measles,LTU,0,10,0
Meningitis,LTU,0.0031308,10,0
Other Cancers,LTU,0.1362337,10,0
Other Cardiovascular Diseases,LTU,0.044513,10,0
Other Defined Causes of Child Deaths,LTU,0.6425753,10,0
Other Digestive Diseases,LTU,0.0124791,10,0
Other Infectious Diseases,LTU,0.0177148,10,0
Pneumonia,LTU,0.0404801,10,0
Poisonings,LTU,0.0147866,10,0
Road Traffic,LTU,0.0027896,10,0
Sepsis,LTU,0.0015789,10,0
Violent Death,LTU,0.0005488,10,0
AIDS,LTU,0.0127871,10,1
Bite of Venomous Animal,LTU,0.0000377,10,1
Diarrhea/Dysentery,LTU,0.0014602,10,1
Drowning,LTU,0.0244035,10,1
Encephalitis,LTU,0.002423,10,1
Falls,LTU,0.0155286,10,1
Fires,LTU,0.0030863,10,1
Hemorrhagic fever,LTU,0.003839,10,1
Malaria,LTU,0,10,1
Measles,LTU,0,10,1
Meningitis,LTU,0.0037373,10,1
Other Cancers,LTU,0.1581962,10,1
Other Cardiovascular Diseases,LTU,0.0450337,10,1
Other Defined Causes of Child Deaths,LTU,0.6362351,10,1
Other Digestive Diseases,LTU,0.0157444,10,1
Other Infectious Diseases,LTU,0.0200196,10,1
Pneumonia,LTU,0.0392133,10,1
Poisonings,LTU,0.0128201,10,1
Road Traffic,LTU,0.0021074,10,1
Sepsis,LTU,0.0028902,10,1
Violent Death,LTU,0.0004372,10,1
AIDS,LTU,0.000775,0,0
Bite of Venomous Animal,LTU,9.16E-06,0,0
Diarrhea/Dysentery,LTU,0.0037002,0,0
Drowning,LTU,0.0003372,0,0
Encephalitis,LTU,0.0050285,0,0
Falls,LTU,0.0040148,0,0
Fires,LTU,0.0013786,0,0
Hemorrhagic fever,LTU,0.0013373,0,0
Malaria,LTU,0,0,0
Measles,LTU,0,0,0
Meningitis,LTU,0.0094982,0,0
Other Cancers,LTU,0.0112476,0,0
Other Cardiovascular Diseases,LTU,0.0161857,0,0
Other Defined Causes of Child Deaths,LTU,0.8447202,0,0
Other Digestive Diseases,LTU,0,0,0
Other Infectious Diseases,LTU,0.0295556,0,0
Pneumonia,LTU,0.0665456,0,0
Poisonings,LTU,0.0037906,0,0
Road Traffic,LTU,0.0000594,0,0
Sepsis,LTU,0.0016287,0,0
Violent Death,LTU,0.0001875,0,0
AIDS,LTU,0.0009217,0,1
Bite of Venomous Animal,LTU,0.0000147,0,1
Diarrhea/Dysentery,LTU,0.0047112,0,1
Drowning,LTU,0.0001789,0,1
Encephalitis,LTU,0.0046508,0,1
Falls,LTU,0.0027625,0,1
Fires,LTU,0.0010632,0,1
Hemorrhagic fever,LTU,0.0014485,0,1
Malaria,LTU,0,0,1
Measles,LTU,0,0,1
Meningitis,LTU,0.0087848,0,1
Other Cancers,LTU,0.0138889,0,1
Other Cardiovascular Diseases,LTU,0.0163216,0,1
Other Defined Causes of Child Deaths,LTU,0.8352053,0,1
Other Digestive Diseases,LTU,0,0,1
Other Infectious Diseases,LTU,0.0372161,0,1
Pneumonia,LTU,0.0683057,0,1
Poisonings,LTU,0.0021335,0,1
Road Traffic,LTU,0.0000446,0,1
Sepsis,LTU,0.0021757,0,1
Violent Death,LTU,0.0001722,0,1
AIDS,LTU,0.0101071,5,0
Bite of Venomous Animal,LTU,0.0000288,5,0
Diarrhea/Dysentery,LTU,0.0017704,5,0
Drowning,LTU,0.0666667,5,0
Encephalitis,LTU,0.0028614,5,0
Falls,LTU,0.0224988,5,0
Fires,LTU,0.0079661,5,0
Hemorrhagic fever,LTU,0.0049335,5,0
Malaria,LTU,0,5,0
Measles,LTU,0,5,0
Meningitis,LTU,0.0048119,5,0
Other Cancers,LTU,0.1852347,5,0
Other Cardiovascular Diseases,LTU,0.0447389,5,0
Other Defined Causes of Child Deaths,LTU,0.5394752,5,0
Other Digestive Diseases,LTU,0.0073667,5,0
Other Infectious Diseases,LTU,0.0260271,5,0
Pneumonia,LTU,0.0420685,5,0
Poisonings,LTU,0.0285563,5,0
Road Traffic,LTU,0.002945,5,0
Sepsis,LTU,0.0015008,5,0
Violent Death,LTU,0.0004421,5,0
AIDS,LTU,0.0161188,5,1
Bite of Venomous Animal,LTU,0.0000268,5,1
Diarrhea/Dysentery,LTU,0.0014312,5,1
Drowning,LTU,0.0284178,5,1
Encephalitis,LTU,0.0033329,5,1
Falls,LTU,0.0122645,5,1
Fires,LTU,0.0071443,5,1
Hemorrhagic fever,LTU,0.0084965,5,1
Malaria,LTU,0,5,1
Measles,LTU,0,5,1
Meningitis,LTU,0.005605,5,1
Other Cancers,LTU,0.2291722,5,1
Other Cardiovascular Diseases,LTU,0.0250141,5,1
Other Defined Causes of Child Deaths,LTU,0.555883,5,1
Other Digestive Diseases,LTU,0.0075516,5,1
Other Infectious Diseases,LTU,0.0339293,5,1
Pneumonia,LTU,0.0419828,5,1
Poisonings,LTU,0.0195253,5,1
Road Traffic,LTU,0.0019117,5,1
Sepsis,LTU,0.0017385,5,1
Violent Death,LTU,0.0004536,5,1
AIDS,LSO,0.4789748,1,0
Bite of Venomous Animal,LSO,0.0000223,1,0
Diarrhea/Dysentery,LSO,0.1958549,1,0
Drowning,LSO,0.002722,1,0
Encephalitis,LSO,0.0004322,1,0
Falls,LSO,0.0003967,1,0
Fires,LSO,0.0038007,1,0
Hemorrhagic fever,LSO,0.0000525,1,0
Malaria,LSO,0,1,0
Measles,LSO,0,1,0
Meningitis,LSO,0.0075145,1,0
Other Cancers,LSO,0.0033011,1,0
Other Cardiovascular Diseases,LSO,0.0181955,1,0
Other Defined Causes of Child Deaths,LSO,0.1028363,1,0
Other Digestive Diseases,LSO,0.0052107,1,0
Other Infectious Diseases,LSO,0.0670991,1,0
Pneumonia,LSO,0.1077494,1,0
Poisonings,LSO,0.0047498,1,0
Road Traffic,LSO,0.0000607,1,0
Sepsis,LSO,0.0007547,1,0
Violent Death,LSO,0.0002723,1,0
AIDS,LSO,0.5299478,1,1
Bite of Venomous Animal,LSO,0.0000478,1,1
Diarrhea/Dysentery,LSO,0.1785425,1,1
Drowning,LSO,0.0014769,1,1
Encephalitis,LSO,0.0003709,1,1
Falls,LSO,0.0002012,1,1
Fires,LSO,0.0031559,1,1
Hemorrhagic fever,LSO,0.0000749,1,1
Malaria,LSO,0,1,1
Measles,LSO,0,1,1
Meningitis,LSO,0.0064488,1,1
Other Cancers,LSO,0.0039734,1,1
Other Cardiovascular Diseases,LSO,0.0196232,1,1
Other Defined Causes of Child Deaths,LSO,0.0894593,1,1
Other Digestive Diseases,LSO,0.0037643,1,1
Other Infectious Diseases,LSO,0.0515047,1,1
Pneumonia,LSO,0.1060127,1,1
Poisonings,LSO,0.0040113,1,1
Road Traffic,LSO,0.0000423,1,1
Sepsis,LSO,0.0011237,1,1
Violent Death,LSO,0.0002184,1,1
AIDS,LSO,0.6754525,10,0
Bite of Venomous Animal,LSO,0.0000446,10,0
Diarrhea/Dysentery,LSO,0.0266144,10,0
Drowning,LSO,0.0059049,10,0
Encephalitis,LSO,0.0009074,10,0
Falls,LSO,0.0010412,10,0
Fires,LSO,0.0022559,10,0
Hemorrhagic fever,LSO,0.0000616,10,0
Malaria,LSO,0,10,0
Measles,LSO,0,10,0
Meningitis,LSO,0.0053703,10,0
Other Cancers,LSO,0.0080846,10,0
Other Cardiovascular Diseases,LSO,0.0305404,10,0
Other Defined Causes of Child Deaths,LSO,0.1245952,10,0
Other Digestive Diseases,LSO,0.0035007,10,0
Other Infectious Diseases,LSO,0.0801407,10,0
Pneumonia,LSO,0.0312213,10,0
Poisonings,LSO,0.0022881,10,0
Road Traffic,LSO,0.0001875,10,0
Sepsis,LSO,0.0010046,10,0
Violent Death,LSO,0.0007841,10,0
AIDS,LSO,0.6194432,10,1
Bite of Venomous Animal,LSO,0.0000761,10,1
Diarrhea/Dysentery,LSO,0.0318596,10,1
Drowning,LSO,0.0027216,10,1
Encephalitis,LSO,0.0010822,10,1
Falls,LSO,0.0006483,10,1
Fires,LSO,0.0024439,10,1
Hemorrhagic fever,LSO,0.0000813,10,1
Malaria,LSO,0,10,1
Measles,LSO,0,10,1
Meningitis,LSO,0.0064049,10,1
Other Cancers,LSO,0.0107259,10,1
Other Cardiovascular Diseases,LSO,0.0586686,10,1
Other Defined Causes of Child Deaths,LSO,0.1302297,10,1
Other Digestive Diseases,LSO,0.0030149,10,1
Other Infectious Diseases,LSO,0.0922428,10,1
Pneumonia,LSO,0.035944,10,1
Poisonings,LSO,0.0024725,10,1
Road Traffic,LSO,0.0001726,10,1
Sepsis,LSO,0.0011988,10,1
Violent Death,LSO,0.0005691,10,1
AIDS,LSO,0.1074407,0,0
Bite of Venomous Animal,LSO,7.43E-06,0,0
Diarrhea/Dysentery,LSO,0.3062098,0,0
Drowning,LSO,0.0003004,0,0
Encephalitis,LSO,0.000609,0,0
Falls,LSO,0.0001643,0,0
Fires,LSO,0.002098,0,0
Hemorrhagic fever,LSO,0.0000247,0,0
Malaria,LSO,0,0,0
Measles,LSO,0,0,0
Meningitis,LSO,0.0120434,0,0
Other Cancers,LSO,0.0007669,0,0
Other Cardiovascular Diseases,LSO,0.0071944,0,0
Other Defined Causes of Child Deaths,LSO,0.1732468,0,0
Other Digestive Diseases,LSO,0,0,0
Other Infectious Diseases,LSO,0.0491304,0,0
Pneumonia,LSO,0.3379053,0,0
Poisonings,LSO,0.0013661,0,0
Road Traffic,LSO,0.000017,0,0
Sepsis,LSO,0.0013444,0,0
Violent Death,LSO,0.0001309,0,0
AIDS,LSO,0.1229302,0,1
Bite of Venomous Animal,LSO,0.0000147,0,1
Diarrhea/Dysentery,LSO,0.3122139,0,1
Drowning,LSO,0.0002008,0,1
Encephalitis,LSO,0.0006317,0,1
Falls,LSO,0.0001425,0,1
Fires,LSO,0.0014279,0,1
Hemorrhagic fever,LSO,0.0000354,0,1
Malaria,LSO,0,0,1
Measles,LSO,0,0,1
Meningitis,LSO,0.0124931,0,1
Other Cancers,LSO,0.0010449,0,1
Other Cardiovascular Diseases,LSO,0.0109711,0,1
Other Defined Causes of Child Deaths,LSO,0.1643682,0,1
Other Digestive Diseases,LSO,0,0,1
Other Infectious Diseases,LSO,0.046154,0,1
Pneumonia,LSO,0.3247877,0,1
Poisonings,LSO,0.0009643,0,1
Road Traffic,LSO,0.000013,0,1
Sepsis,LSO,0.0014725,0,1
Violent Death,LSO,0.000134,0,1
AIDS,LSO,0.6464615,5,0
Bite of Venomous Animal,LSO,0.0000541,5,0
Diarrhea/Dysentery,LSO,0.052321,5,0
Drowning,LSO,0.0069813,5,0
Encephalitis,LSO,0.0008152,5,0
Falls,LSO,0.0006403,5,0
Fires,LSO,0.0031248,5,0
